CaseMasterID,CrimeNo,CrimeRegisteredDate,PoliceStationID,CrimeMajorHeadID,GravityOffenceID,latitude,longitude,BriefFacts
59379,KSP/SYN/0059379,2025-01-25,33,4,4,12.987059,77.591475,Synthetic assault & violence incident recorded for scale validation.
59380,KSP/SYN/0059380,2023-05-21,92,11,3,12.96461,77.666523,Synthetic land disputes incident recorded for scale validation.
59381,KSP/SYN/0059381,2025-08-18,33,10,2,12.970191,77.612908,Synthetic eve teasing incident recorded for scale validation.
59382,KSP/SYN/0059382,2025-06-07,99,5,5,13.011809,77.603069,Synthetic narcotics incident recorded for scale validation.
59383,KSP/SYN/0059383,2024-09-11,35,1,4,12.925599,77.611469,Synthetic cyber crime incident recorded for scale validation.
59384,KSP/SYN/0059384,2022-09-18,49,8,3,12.995284,77.742818,Synthetic fraud & cheating incident recorded for scale validation.
59385,KSP/SYN/0059385,2023-12-26,64,3,3,12.858881,77.668239,Synthetic vehicle theft incident recorded for scale validation.
59386,KSP/SYN/0059386,2022-12-29,47,1,4,12.837664,77.666788,Synthetic cyber crime incident recorded for scale validation.
59387,KSP/SYN/0059387,2022-09-10,52,11,3,12.982403,77.574095,Synthetic land disputes incident recorded for scale validation.
59388,KSP/SYN/0059388,2023-06-03,10,2,3,13.026061,77.552181,Synthetic property theft incident recorded for scale validation.
59389,KSP/SYN/0059389,2022-11-21,22,15,5,12.943825,77.63892,Synthetic child offences incident recorded for scale validation.
59390,KSP/SYN/0059390,2023-03-13,40,6,5,13.010454,77.555934,Synthetic murder incident recorded for scale validation.
59391,KSP/SYN/0059391,2022-07-27,12,13,2,12.928805,77.64027,Synthetic missing persons incident recorded for scale validation.
59392,KSP/SYN/0059392,2022-05-15,68,3,3,13.017654,77.556783,Synthetic vehicle theft incident recorded for scale validation.
59393,KSP/SYN/0059393,2025-03-26,35,4,4,12.983534,77.75,Synthetic assault & violence incident recorded for scale validation.
59394,KSP/SYN/0059394,2022-05-27,59,5,5,13.022709,77.550822,Synthetic narcotics incident recorded for scale validation.
59395,KSP/SYN/0059395,2024-04-24,73,14,3,12.975262,77.666237,Synthetic domestic violence incident recorded for scale validation.
59396,KSP/SYN/0059396,2025-09-18,25,9,2,13.026492,77.562294,Synthetic unlawful assembly incident recorded for scale validation.
59397,KSP/SYN/0059397,2024-06-18,94,11,3,13.039522,77.54701,Synthetic land disputes incident recorded for scale validation.
59398,KSP/SYN/0059398,2023-03-25,36,2,3,12.964473,77.604243,Synthetic property theft incident recorded for scale validation.
59399,KSP/SYN/0059399,2025-12-11,57,13,2,12.939412,77.746726,Synthetic missing persons incident recorded for scale validation.
59400,KSP/SYN/0059400,2025-12-09,3,14,3,12.99861,77.618914,Synthetic domestic violence incident recorded for scale validation.
59401,KSP/SYN/0059401,2024-05-14,58,12,4,12.932944,77.63756,Synthetic communal offences incident recorded for scale validation.
59402,KSP/SYN/0059402,2023-01-27,55,3,3,12.823296,77.680258,Synthetic vehicle theft incident recorded for scale validation.
59403,KSP/SYN/0059403,2022-05-23,81,11,3,12.919755,77.610711,Synthetic land disputes incident recorded for scale validation.
59404,KSP/SYN/0059404,2023-04-23,28,10,2,13.00914,77.639855,Synthetic eve teasing incident recorded for scale validation.
59405,KSP/SYN/0059405,2022-08-30,76,15,5,12.961579,77.634887,Synthetic child offences incident recorded for scale validation.
59406,KSP/SYN/0059406,2024-04-25,31,2,3,12.941517,77.637349,Synthetic property theft incident recorded for scale validation.
59407,KSP/SYN/0059407,2025-11-26,77,8,3,13.02992,77.548393,Synthetic fraud & cheating incident recorded for scale validation.
59408,KSP/SYN/0059408,2023-07-19,82,3,3,12.950923,77.75,Synthetic vehicle theft incident recorded for scale validation.
59409,KSP/SYN/0059409,2023-11-09,77,2,3,12.953409,77.604626,Synthetic property theft incident recorded for scale validation.
59410,KSP/SYN/0059410,2024-09-23,64,12,4,12.889782,77.67043,Synthetic communal offences incident recorded for scale validation.
59411,KSP/SYN/0059411,2023-10-04,38,6,5,12.969388,77.645214,Synthetic murder incident recorded for scale validation.
59412,KSP/SYN/0059412,2023-01-23,88,7,5,12.907145,77.646566,Synthetic robbery & dacoity incident recorded for scale validation.
59413,KSP/SYN/0059413,2023-10-14,39,10,2,12.91592,77.656342,Synthetic eve teasing incident recorded for scale validation.
59414,KSP/SYN/0059414,2024-11-23,54,3,3,13.02007,77.5836,Synthetic vehicle theft incident recorded for scale validation.
59415,KSP/SYN/0059415,2024-02-11,14,14,3,12.905313,77.633304,Synthetic domestic violence incident recorded for scale validation.
59416,KSP/SYN/0059416,2024-03-01,28,4,4,12.957662,77.625622,Synthetic assault & violence incident recorded for scale validation.
59417,KSP/SYN/0059417,2023-09-13,16,13,2,12.968928,77.582623,Synthetic missing persons incident recorded for scale validation.
59418,KSP/SYN/0059418,2023-03-13,42,11,3,12.990027,77.61076,Synthetic land disputes incident recorded for scale validation.
59419,KSP/SYN/0059419,2023-10-21,29,13,2,13.004566,77.597254,Synthetic missing persons incident recorded for scale validation.
59420,KSP/SYN/0059420,2023-07-23,26,7,5,12.836743,77.698008,Synthetic robbery & dacoity incident recorded for scale validation.
59421,KSP/SYN/0059421,2025-07-31,33,9,2,12.953104,77.617096,Synthetic unlawful assembly incident recorded for scale validation.
59422,KSP/SYN/0059422,2022-03-04,11,13,2,12.900435,77.634467,Synthetic missing persons incident recorded for scale validation.
59423,KSP/SYN/0059423,2024-07-25,67,8,3,13.008353,77.605249,Synthetic fraud & cheating incident recorded for scale validation.
59424,KSP/SYN/0059424,2023-11-10,93,7,5,12.914601,77.647667,Synthetic robbery & dacoity incident recorded for scale validation.
59425,KSP/SYN/0059425,2024-08-12,44,7,5,12.901321,77.635691,Synthetic robbery & dacoity incident recorded for scale validation.
59426,KSP/SYN/0059426,2023-11-04,85,7,5,13.011799,77.627936,Synthetic robbery & dacoity incident recorded for scale validation.
59427,KSP/SYN/0059427,2023-09-17,15,10,2,12.913725,77.652763,Synthetic eve teasing incident recorded for scale validation.
59428,KSP/SYN/0059428,2024-08-19,92,6,5,13.026091,77.5744,Synthetic murder incident recorded for scale validation.
59429,KSP/SYN/0059429,2023-07-18,78,9,2,13.033409,77.549988,Synthetic unlawful assembly incident recorded for scale validation.
59430,KSP/SYN/0059430,2022-12-05,93,9,2,12.927942,77.587258,Synthetic unlawful assembly incident recorded for scale validation.
59431,KSP/SYN/0059431,2026-01-03,38,5,5,12.991636,77.559649,Synthetic narcotics incident recorded for scale validation.
59432,KSP/SYN/0059432,2024-09-05,49,8,3,12.961617,77.588464,Synthetic fraud & cheating incident recorded for scale validation.
59433,KSP/SYN/0059433,2022-07-17,74,11,3,12.977034,77.586032,Synthetic land disputes incident recorded for scale validation.
59434,KSP/SYN/0059434,2025-08-15,73,11,3,13.032976,77.554973,Synthetic land disputes incident recorded for scale validation.
59435,KSP/SYN/0059435,2023-02-01,32,15,5,12.979473,77.602229,Synthetic child offences incident recorded for scale validation.
59436,KSP/SYN/0059436,2025-04-19,69,9,2,13.030657,77.629119,Synthetic unlawful assembly incident recorded for scale validation.
59437,KSP/SYN/0059437,2024-04-28,20,11,3,13.001513,77.630245,Synthetic land disputes incident recorded for scale validation.
59438,KSP/SYN/0059438,2025-11-23,9,3,3,12.966503,77.75,Synthetic vehicle theft incident recorded for scale validation.
59439,KSP/SYN/0059439,2023-03-10,15,4,4,13.0086,77.557509,Synthetic assault & violence incident recorded for scale validation.
59440,KSP/SYN/0059440,2024-04-20,86,7,5,12.864901,77.679603,Synthetic robbery & dacoity incident recorded for scale validation.
59441,KSP/SYN/0059441,2024-01-14,31,10,2,13.012547,77.596778,Synthetic eve teasing incident recorded for scale validation.
59442,KSP/SYN/0059442,2025-01-21,55,10,2,12.960288,77.616137,Synthetic eve teasing incident recorded for scale validation.
59443,KSP/SYN/0059443,2023-01-08,32,1,4,12.816879,77.669758,Synthetic cyber crime incident recorded for scale validation.
59444,KSP/SYN/0059444,2024-11-29,75,9,2,12.981066,77.56911,Synthetic unlawful assembly incident recorded for scale validation.
59445,KSP/SYN/0059445,2024-08-15,100,3,3,12.894666,77.669183,Synthetic vehicle theft incident recorded for scale validation.
59446,KSP/SYN/0059446,2022-01-22,85,2,3,12.98429,77.63667,Synthetic property theft incident recorded for scale validation.
59447,KSP/SYN/0059447,2026-03-11,81,11,3,13.018737,77.655159,Synthetic land disputes incident recorded for scale validation.
59448,KSP/SYN/0059448,2024-07-15,34,11,3,13.02258,77.608959,Synthetic land disputes incident recorded for scale validation.
59449,KSP/SYN/0059449,2023-06-13,97,8,3,13.031782,77.619077,Synthetic fraud & cheating incident recorded for scale validation.
59450,KSP/SYN/0059450,2026-03-15,57,11,3,12.997252,77.532946,Synthetic land disputes incident recorded for scale validation.
59451,KSP/SYN/0059451,2026-03-26,21,11,3,12.914426,77.664168,Synthetic land disputes incident recorded for scale validation.
59452,KSP/SYN/0059452,2023-07-19,4,4,4,12.948843,77.749785,Synthetic assault & violence incident recorded for scale validation.
59453,KSP/SYN/0059453,2024-07-27,89,13,2,12.997479,77.594696,Synthetic missing persons incident recorded for scale validation.
59454,KSP/SYN/0059454,2023-11-06,14,5,5,13.022657,77.562193,Synthetic narcotics incident recorded for scale validation.
59455,KSP/SYN/0059455,2024-03-17,5,2,3,12.979759,77.594258,Synthetic property theft incident recorded for scale validation.
59456,KSP/SYN/0059456,2024-04-03,58,4,4,12.935121,77.622263,Synthetic assault & violence incident recorded for scale validation.
59457,KSP/SYN/0059457,2023-07-01,29,11,3,12.984352,77.608081,Synthetic land disputes incident recorded for scale validation.
59458,KSP/SYN/0059458,2025-01-22,9,5,5,12.960457,77.620112,Synthetic narcotics incident recorded for scale validation.
59459,KSP/SYN/0059459,2025-04-13,53,13,2,12.971114,77.593505,Synthetic missing persons incident recorded for scale validation.
59460,KSP/SYN/0059460,2022-05-23,71,1,4,12.819447,77.681268,Synthetic cyber crime incident recorded for scale validation.
59461,KSP/SYN/0059461,2024-03-13,8,1,4,12.976826,77.609577,Synthetic cyber crime incident recorded for scale validation.
59462,KSP/SYN/0059462,2026-04-21,59,12,4,12.957743,77.573258,Synthetic communal offences incident recorded for scale validation.
59463,KSP/SYN/0059463,2025-03-12,90,10,2,12.989474,77.59976,Synthetic eve teasing incident recorded for scale validation.
59464,KSP/SYN/0059464,2026-06-08,69,12,4,12.835472,77.704595,Synthetic communal offences incident recorded for scale validation.
59465,KSP/SYN/0059465,2023-01-28,44,11,3,12.986817,77.64904,Synthetic land disputes incident recorded for scale validation.
59466,KSP/SYN/0059466,2025-09-12,97,9,2,12.999854,77.569503,Synthetic unlawful assembly incident recorded for scale validation.
59467,KSP/SYN/0059467,2025-01-23,89,11,3,13.032359,77.556866,Synthetic land disputes incident recorded for scale validation.
59468,KSP/SYN/0059468,2025-05-21,41,8,3,12.980599,77.59065,Synthetic fraud & cheating incident recorded for scale validation.
59469,KSP/SYN/0059469,2024-05-29,98,3,3,13.045469,77.584349,Synthetic vehicle theft incident recorded for scale validation.
59470,KSP/SYN/0059470,2023-05-28,5,12,4,12.829937,77.671036,Synthetic communal offences incident recorded for scale validation.
59471,KSP/SYN/0059471,2023-08-07,38,14,3,12.983145,77.75,Synthetic domestic violence incident recorded for scale validation.
59472,KSP/SYN/0059472,2025-05-22,46,2,3,12.958916,77.604151,Synthetic property theft incident recorded for scale validation.
59473,KSP/SYN/0059473,2022-01-17,76,5,5,12.874854,77.667726,Synthetic narcotics incident recorded for scale validation.
59474,KSP/SYN/0059474,2025-03-02,3,14,3,12.965774,77.67235,Synthetic domestic violence incident recorded for scale validation.
59475,KSP/SYN/0059475,2023-11-16,21,13,2,12.974154,77.738367,Synthetic missing persons incident recorded for scale validation.
59476,KSP/SYN/0059476,2022-08-04,41,11,3,13.012973,77.561854,Synthetic land disputes incident recorded for scale validation.
59477,KSP/SYN/0059477,2025-08-10,100,9,2,12.961756,77.668233,Synthetic unlawful assembly incident recorded for scale validation.
59478,KSP/SYN/0059478,2025-07-02,13,3,3,13.018621,77.622704,Synthetic vehicle theft incident recorded for scale validation.
59479,KSP/SYN/0059479,2025-05-18,12,3,3,12.957503,77.75,Synthetic vehicle theft incident recorded for scale validation.
59480,KSP/SYN/0059480,2026-05-05,4,12,4,12.984829,77.5974,Synthetic communal offences incident recorded for scale validation.
59481,KSP/SYN/0059481,2025-08-15,26,9,2,12.975669,77.653205,Synthetic unlawful assembly incident recorded for scale validation.
59482,KSP/SYN/0059482,2024-06-05,30,2,3,12.959192,77.64853,Synthetic property theft incident recorded for scale validation.
59483,KSP/SYN/0059483,2025-02-01,8,11,3,12.895498,77.675487,Synthetic land disputes incident recorded for scale validation.
59484,KSP/SYN/0059484,2024-05-08,11,12,4,12.832889,77.671477,Synthetic communal offences incident recorded for scale validation.
59485,KSP/SYN/0059485,2022-12-12,93,8,3,12.846257,77.689317,Synthetic fraud & cheating incident recorded for scale validation.
59486,KSP/SYN/0059486,2025-03-02,33,3,3,12.956133,77.574254,Synthetic vehicle theft incident recorded for scale validation.
59487,KSP/SYN/0059487,2025-02-14,67,12,4,12.900576,77.647666,Synthetic communal offences incident recorded for scale validation.
59488,KSP/SYN/0059488,2024-06-28,19,13,2,13.030096,77.53479,Synthetic missing persons incident recorded for scale validation.
59489,KSP/SYN/0059489,2025-03-21,44,4,4,12.95859,77.595029,Synthetic assault & violence incident recorded for scale validation.
59490,KSP/SYN/0059490,2025-01-16,51,3,3,12.908034,77.678557,Synthetic vehicle theft incident recorded for scale validation.
59491,KSP/SYN/0059491,2025-02-02,22,11,3,12.981269,77.600925,Synthetic land disputes incident recorded for scale validation.
59492,KSP/SYN/0059492,2023-02-13,22,11,3,13.028991,77.549506,Synthetic land disputes incident recorded for scale validation.
59493,KSP/SYN/0059493,2025-08-16,46,4,4,12.918225,77.665176,Synthetic assault & violence incident recorded for scale validation.
59494,KSP/SYN/0059494,2025-10-12,13,10,2,12.940006,77.596427,Synthetic eve teasing incident recorded for scale validation.
59495,KSP/SYN/0059495,2025-11-13,100,10,2,12.965162,77.649489,Synthetic eve teasing incident recorded for scale validation.
59496,KSP/SYN/0059496,2024-05-16,2,9,2,12.97314,77.62088,Synthetic unlawful assembly incident recorded for scale validation.
59497,KSP/SYN/0059497,2024-06-10,67,2,3,12.931797,77.654154,Synthetic property theft incident recorded for scale validation.
59498,KSP/SYN/0059498,2026-05-01,84,9,2,12.943824,77.599066,Synthetic unlawful assembly incident recorded for scale validation.
59499,KSP/SYN/0059499,2023-07-14,71,9,2,12.897753,77.610529,Synthetic unlawful assembly incident recorded for scale validation.
59500,KSP/SYN/0059500,2022-10-04,82,8,3,12.923816,77.629527,Synthetic fraud & cheating incident recorded for scale validation.
59501,KSP/SYN/0059501,2022-06-12,43,8,3,12.969448,77.584813,Synthetic fraud & cheating incident recorded for scale validation.
59502,KSP/SYN/0059502,2023-12-25,48,9,2,13.012501,77.557026,Synthetic unlawful assembly incident recorded for scale validation.
59503,KSP/SYN/0059503,2022-06-30,27,13,2,12.994319,77.580032,Synthetic missing persons incident recorded for scale validation.
59504,KSP/SYN/0059504,2025-06-26,9,13,2,12.936488,77.616371,Synthetic missing persons incident recorded for scale validation.
59505,KSP/SYN/0059505,2023-05-10,68,10,2,12.837052,77.651294,Synthetic eve teasing incident recorded for scale validation.
59506,KSP/SYN/0059506,2024-10-06,48,3,3,12.955368,77.75,Synthetic vehicle theft incident recorded for scale validation.
59507,KSP/SYN/0059507,2026-02-05,96,3,3,12.909577,77.627417,Synthetic vehicle theft incident recorded for scale validation.
