target_month,station_id,district_id,month_number,lag_1,lag_2,lag_3,lag_12,rolling_3,rolling_6,target_next_month
2023-10-01,98,1,9,16,20,25,18,20.333,18.333,18
2023-11-01,98,1,10,14,16,20,23,16.667,18.0,13
2023-12-01,98,1,11,18,14,16,19,16.0,18.333,27
2024-01-01,98,1,12,13,18,14,25,15.0,17.667,30
2024-02-01,98,1,1,27,13,18,16,19.333,18.0,13
2024-03-01,98,1,2,30,27,13,15,23.333,19.667,19
2024-04-01,98,1,3,13,30,27,16,23.333,19.167,23
2024-05-01,98,1,4,19,13,30,16,20.667,20.0,20
2024-06-01,98,1,5,23,19,13,17,18.333,20.833,18
2024-07-01,98,1,6,20,23,19,25,20.667,22.0,20
2024-08-01,98,1,7,18,20,23,20,20.333,20.5,21
2024-09-01,98,1,8,20,18,20,16,19.333,18.833,19
2024-10-01,98,1,9,21,20,18,14,19.667,20.167,11
2024-11-01,98,1,10,19,21,20,18,20.0,20.167,25
2024-12-01,98,1,11,11,19,21,13,17.0,18.167,17
2025-01-01,98,1,12,25,11,19,27,18.333,19.0,15
2025-02-01,98,1,1,17,25,11,30,17.667,18.833,20
2025-03-01,98,1,2,15,17,25,13,19.0,18.0,15
2025-04-01,98,1,3,20,15,17,19,17.333,17.833,11
2025-05-01,98,1,4,15,20,15,23,16.667,17.167,21
2025-06-01,98,1,5,11,15,20,20,15.333,17.167,20
2025-07-01,98,1,6,21,11,15,18,15.667,16.5,20
2025-08-01,98,1,7,20,21,11,20,17.333,17.0,9
2025-09-01,98,1,8,20,20,21,21,20.333,17.833,16
2025-10-01,98,1,9,9,20,20,19,16.333,16.0,26
2025-11-01,98,1,10,16,9,20,11,15.0,16.167,18
2025-12-01,98,1,11,26,16,9,25,17.0,18.667,19
2023-02-01,99,1,1,24,22,13,17,19.667,18.5,20
2023-03-01,99,1,2,14,24,22,15,20.0,17.667,22
2023-04-01,99,1,3,20,14,24,26,19.333,18.5,18
2023-05-01,99,1,4,22,20,14,12,18.667,19.167,19
2023-06-01,99,1,5,18,22,20,16,20.0,20.0,10
2023-07-01,99,1,6,19,18,22,24,19.667,19.5,14
2023-08-01,99,1,7,10,19,18,19,15.667,17.167,16
2023-09-01,99,1,8,14,10,19,15,14.333,17.167,14
2023-10-01,99,1,9,16,14,10,18,13.333,16.5,17
2023-11-01,99,1,10,14,16,14,13,14.667,15.167,14
2023-12-01,99,1,11,17,14,16,22,15.667,15.0,15
2024-01-01,99,1,12,14,17,14,24,15.0,14.167,19
2024-02-01,99,1,1,15,14,17,14,15.333,15.0,17
2024-03-01,99,1,2,19,15,14,20,16.0,15.833,15
2024-04-01,99,1,3,17,19,15,22,17.0,16.0,27
2024-05-01,99,1,4,15,17,19,18,17.0,16.167,17
2024-06-01,99,1,5,27,15,17,19,19.667,17.833,19
2024-07-01,99,1,6,17,27,15,10,19.667,18.333,18
2024-08-01,99,1,7,19,17,27,14,21.0,19.0,24
2024-09-01,99,1,8,18,19,17,16,18.0,18.833,21
2024-10-01,99,1,9,24,18,19,14,20.333,20.0,19
2024-11-01,99,1,10,21,24,18,17,21.0,21.0,18
2024-12-01,99,1,11,19,21,24,14,21.333,19.667,12
2025-01-01,99,1,12,18,19,21,15,19.333,19.833,14
2025-02-01,99,1,1,12,18,19,19,16.333,18.667,12
2025-03-01,99,1,2,14,12,18,17,14.667,18.0,19
2025-04-01,99,1,3,12,14,12,15,12.667,16.0,17
2025-05-01,99,1,4,19,12,14,27,15.0,15.667,16
2025-06-01,99,1,5,17,19,12,17,16.0,15.333,13
2025-07-01,99,1,6,16,17,19,19,17.333,15.0,12
2025-08-01,99,1,7,13,16,17,18,15.333,15.167,16
2025-09-01,99,1,8,12,13,16,24,13.667,14.833,23
2025-10-01,99,1,9,16,12,13,21,13.667,15.5,12
2025-11-01,99,1,10,23,16,12,19,17.0,16.167,15
2025-12-01,99,1,11,12,23,16,18,17.0,15.333,25
2023-02-01,100,1,1,23,18,20,21,20.333,17.0,13
2023-03-01,100,1,2,19,23,18,18,20.0,18.333,16
2023-04-01,100,1,3,13,19,23,19,18.333,18.5,18
2023-05-01,100,1,4,16,13,19,19,16.0,18.167,18
2023-06-01,100,1,5,18,16,13,18,15.667,17.833,18
2023-07-01,100,1,6,18,18,16,16,17.333,17.833,18
2023-08-01,100,1,7,18,18,18,11,18.0,17.0,15
2023-09-01,100,1,8,18,18,18,12,18.0,16.833,20
2023-10-01,100,1,9,15,18,18,18,17.0,17.167,14
2023-11-01,100,1,10,20,15,18,20,17.667,17.833,10
2023-12-01,100,1,11,14,20,15,18,16.333,17.167,15
2024-01-01,100,1,12,10,14,20,23,14.667,15.833,24
2024-02-01,100,1,1,15,10,14,19,13.0,15.333,24
2024-03-01,100,1,2,24,15,10,13,16.333,16.333,26
2024-04-01,100,1,3,24,24,15,16,21.0,17.833,25
2024-05-01,100,1,4,26,24,24,18,24.667,18.833,21
2024-06-01,100,1,5,25,26,24,18,25.0,20.667,13
2024-07-01,100,1,6,21,25,26,18,24.0,22.5,17
2024-08-01,100,1,7,13,21,25,18,19.667,22.167,18
2024-09-01,100,1,8,17,13,21,15,17.0,21.0,22
2024-10-01,100,1,9,18,17,13,20,16.0,20.0,17
2024-11-01,100,1,10,22,18,17,14,19.0,19.333,19
2024-12-01,100,1,11,17,22,18,10,19.0,18.0,28
2025-01-01,100,1,12,19,17,22,15,19.333,17.667,16
2025-02-01,100,1,1,28,19,17,24,21.333,20.167,11
2025-03-01,100,1,2,16,28,19,24,21.0,20.0,24
2025-04-01,100,1,3,11,16,28,26,18.333,18.833,12
2025-05-01,100,1,4,24,11,16,25,17.0,19.167,10
2025-06-01,100,1,5,12,24,11,21,15.667,18.333,21
2025-07-01,100,1,6,10,12,24,13,15.333,16.833,18
2025-08-01,100,1,7,21,10,12,17,14.333,15.667,22
2025-09-01,100,1,8,18,21,10,18,16.333,16.0,22
2025-10-01,100,1,9,22,18,21,22,20.333,17.833,16
2025-11-01,100,1,10,22,22,18,17,20.667,17.5,12
2025-12-01,100,1,11,16,22,22,19,20.0,18.167,24
2023-02-01,101,2,1,6,4,3,4,4.333,5.0,10
2023-03-01,101,2,2,5,6,4,5,5.0,4.667,5
2023-04-01,101,2,3,10,5,6,11,7.0,5.333,4
2023-05-01,101,2,4,5,10,5,3,6.667,5.5,11
2023-06-01,101,2,5,4,5,10,7,6.333,5.667,4
2023-07-01,101,2,6,11,4,5,4,6.667,6.833,7
2023-08-01,101,2,7,4,11,4,7,6.333,6.5,7
2023-09-01,101,2,8,7,4,11,6,7.333,6.833,5
2023-10-01,101,2,9,7,7,4,4,6.0,6.333,6
2023-11-01,101,2,10,5,7,7,3,6.333,6.333,9
2023-12-01,101,2,11,6,5,7,4,6.0,6.667,7
2024-01-01,101,2,12,9,6,5,6,6.667,6.333,6
2024-02-01,101,2,1,7,9,6,5,7.333,6.833,7
2024-03-01,101,2,2,6,7,9,10,7.333,6.667,5
2024-04-01,101,2,3,7,6,7,5,6.667,6.667,8
2024-05-01,101,2,4,5,7,6,4,6.0,6.667,3
2024-06-01,101,2,5,8,5,7,11,6.667,7.0,11
2024-07-01,101,2,6,3,8,5,4,5.333,6.0,9
2024-08-01,101,2,7,11,3,8,7,7.333,6.667,7
2024-09-01,101,2,8,9,11,3,7,7.667,7.167,14
2024-10-01,101,2,9,7,9,11,5,9.0,7.167,6
2024-11-01,101,2,10,14,7,9,6,10.0,8.667,5
2024-12-01,101,2,11,6,14,7,9,9.0,8.333,8
2025-01-01,101,2,12,5,6,14,7,8.333,8.667,16
2025-02-01,101,2,1,8,5,6,6,6.333,8.167,5
2025-03-01,101,2,2,16,8,5,7,9.667,9.333,8
2025-04-01,101,2,3,5,16,8,5,9.667,9.0,3
2025-05-01,101,2,4,8,5,16,8,9.667,8.0,8
2025-06-01,101,2,5,3,8,5,3,5.333,7.5,4
2025-07-01,101,2,6,8,3,8,11,6.333,8.0,8
2025-08-01,101,2,7,4,8,3,9,5.0,7.333,7
2025-09-01,101,2,8,8,4,8,7,6.667,6.0,7
2025-10-01,101,2,9,7,8,4,14,6.333,6.333,8
2025-11-01,101,2,10,7,7,8,6,7.333,6.167,4
2025-12-01,101,2,11,8,7,7,5,7.333,7.0,6
2023-02-01,102,2,1,8,8,11,8,9.0,7.167,3
2023-03-01,102,2,2,8,8,8,7,8.0,7.667,3
2023-04-01,102,2,3,3,8,8,10,6.333,7.333,6
2023-05-01,102,2,4,3,3,8,7,4.667,6.833,5
2023-06-01,102,2,5,6,3,3,4,4.0,6.0,6
2023-07-01,102,2,6,5,6,3,5,4.667,5.5,9
2023-08-01,102,2,7,6,5,6,5,5.667,5.167,11
2023-09-01,102,2,8,9,6,5,5,6.667,5.333,5
2023-10-01,102,2,9,11,9,6,6,8.667,6.667,11
2023-11-01,102,2,10,5,11,9,11,8.333,7.0,11
2023-12-01,102,2,11,11,5,11,8,9.0,7.833,5
2024-01-01,102,2,12,11,11,5,8,9.0,8.833,7
2024-02-01,102,2,1,5,11,11,8,9.0,8.667,10
2024-03-01,102,2,2,7,5,11,3,7.667,8.333,5
2024-04-01,102,2,3,10,7,5,3,7.333,8.167,4
2024-05-01,102,2,4,5,10,7,6,7.333,8.167,9
2024-06-01,102,2,5,4,5,10,5,6.333,7.0,7
2024-07-01,102,2,6,9,4,5,6,6.0,6.667,11
2024-08-01,102,2,7,7,9,4,9,6.667,7.0,3
2024-09-01,102,2,8,11,7,9,11,9.0,7.667,2
2024-10-01,102,2,9,3,11,7,5,7.0,6.5,9
2024-11-01,102,2,10,2,3,11,11,5.333,6.0,4
2024-12-01,102,2,11,9,2,3,11,4.667,6.833,9
2025-01-01,102,2,12,4,9,2,5,5.0,6.0,14
2025-02-01,102,2,1,9,4,9,7,7.333,6.333,7
2025-03-01,102,2,2,14,9,4,10,9.0,6.833,8
2025-04-01,102,2,3,7,14,9,5,10.0,7.5,11
2025-05-01,102,2,4,8,7,14,4,9.667,8.5,5
2025-06-01,102,2,5,11,8,7,9,8.667,8.833,9
2025-07-01,102,2,6,5,11,8,7,8.0,9.0,4
2025-08-01,102,2,7,9,5,11,11,8.333,9.0,5
2025-09-01,102,2,8,4,9,5,3,6.0,7.333,6
2025-10-01,102,2,9,5,4,9,2,6.0,7.0,3
2025-11-01,102,2,10,6,5,4,9,5.0,6.667,9
2025-12-01,102,2,11,3,6,5,4,4.667,5.333,4
2023-02-01,103,2,1,4,9,6,9,6.333,7.333,5
2023-03-01,103,2,2,4,4,9,14,5.667,6.667,12
2023-04-01,103,2,3,5,4,4,15,4.333,6.0,2
2023-05-01,103,2,4,12,5,4,5,7.0,6.667,4
2023-06-01,103,2,5,2,12,5,10,6.333,6.0,11
2023-07-01,103,2,6,4,2,12,5,6.0,5.167,5
2023-08-01,103,2,7,11,4,2,8,5.667,6.333,3
2023-09-01,103,2,8,5,11,4,9,6.667,6.5,3
2023-10-01,103,2,9,3,5,11,8,6.333,6.167,5
2023-11-01,103,2,10,3,3,5,6,3.667,4.667,6
2023-12-01,103,2,11,5,3,3,9,3.667,5.167,7
2024-01-01,103,2,12,6,5,3,4,4.667,5.5,13
2024-02-01,103,2,1,7,6,5,4,6.0,4.833,11
2024-03-01,103,2,2,13,7,6,5,8.667,6.167,9
2024-04-01,103,2,3,11,13,7,12,10.333,7.5,9
2024-05-01,103,2,4,9,11,13,2,11.0,8.5,9
2024-06-01,103,2,5,9,9,11,4,9.667,9.167,5
2024-07-01,103,2,6,9,9,9,11,9.0,9.667,7
2024-08-01,103,2,7,5,9,9,5,7.667,9.333,11
2024-09-01,103,2,8,7,5,9,3,7.0,8.333,4
2024-10-01,103,2,9,11,7,5,3,7.667,8.333,9
2024-11-01,103,2,10,4,11,7,5,7.333,7.5,8
2024-12-01,103,2,11,9,4,11,6,8.0,7.5,5
2025-01-01,103,2,12,8,9,4,7,7.0,7.333,5
2025-02-01,103,2,1,5,8,9,13,7.333,7.333,10
2025-03-01,103,2,2,5,5,8,11,6.0,7.0,2
2025-04-01,103,2,3,10,5,5,9,6.667,6.833,6
2025-05-01,103,2,4,2,10,5,9,5.667,6.5,6
2025-06-01,103,2,5,6,2,10,9,6.0,6.0,7
2025-07-01,103,2,6,6,6,2,5,4.667,5.667,3
2025-08-01,103,2,7,7,6,6,7,6.333,6.0,8
2025-09-01,103,2,8,3,7,6,11,5.333,5.667,3
2025-10-01,103,2,9,8,3,7,4,6.0,5.333,8
2025-11-01,103,2,10,3,8,3,9,4.667,5.5,5
2025-12-01,103,2,11,8,3,8,8,6.333,5.833,7
2023-02-01,104,2,1,5,13,10,10,9.333,8.5,6
2023-03-01,104,2,2,9,5,13,8,9.0,9.167,14
2023-04-01,104,2,3,6,9,5,6,6.667,9.167,7
2023-05-01,104,2,4,14,6,9,8,9.667,9.5,13
2023-06-01,104,2,5,7,14,6,11,9.0,9.0,6
2023-07-01,104,2,6,13,7,14,6,11.333,9.0,10
2023-08-01,104,2,7,6,13,7,5,8.667,9.167,1
2023-09-01,104,2,8,10,6,13,6,9.667,9.333,7
2023-10-01,104,2,9,1,10,6,12,5.667,8.5,11
2023-11-01,104,2,10,7,1,10,10,6.0,7.333,7
2023-12-01,104,2,11,11,7,1,13,6.333,8.0,7
2024-01-01,104,2,12,7,11,7,5,8.333,7.0,3
2024-02-01,104,2,1,7,7,11,9,8.333,7.167,6
2024-03-01,104,2,2,3,7,7,6,5.667,6.0,5
2024-04-01,104,2,3,6,3,7,14,5.333,6.833,2
2024-05-01,104,2,4,5,6,3,7,4.667,6.5,5
2024-06-01,104,2,5,2,5,6,13,4.333,5.0,8
2024-07-01,104,2,6,5,2,5,6,4.0,4.667,1
2024-08-01,104,2,7,8,5,2,10,5.0,4.833,5
2024-09-01,104,2,8,1,8,5,1,4.667,4.5,5
2024-10-01,104,2,9,5,1,8,7,4.667,4.333,12
2024-11-01,104,2,10,5,5,1,11,3.667,4.333,9
2024-12-01,104,2,11,12,5,5,7,7.333,6.0,7
2025-01-01,104,2,12,9,12,5,7,8.667,6.667,12
2025-02-01,104,2,1,7,9,12,3,9.333,6.5,9
2025-03-01,104,2,2,12,7,9,6,9.333,8.333,6
2025-04-01,104,2,3,9,12,7,5,9.333,9.0,15
2025-05-01,104,2,4,6,9,12,2,9.0,9.167,5
2025-06-01,104,2,5,15,6,9,5,10.0,9.667,7
2025-07-01,104,2,6,5,15,6,8,8.667,9.0,11
2025-08-01,104,2,7,7,5,15,1,9.0,9.0,6
2025-09-01,104,2,8,11,7,5,5,7.667,8.833,6
2025-10-01,104,2,9,6,11,7,5,8.0,8.333,6
2025-11-01,104,2,10,6,6,11,12,7.667,8.333,4
2025-12-01,104,2,11,6,6,6,9,6.0,6.833,6
2023-02-01,105,2,1,5,7,8,9,6.667,6.167,8
2023-03-01,105,2,2,4,5,7,4,5.333,6.5,13
2023-04-01,105,2,3,8,4,5,5,5.667,7.0,3
2023-05-01,105,2,4,13,8,4,11,8.333,7.5,6
2023-06-01,105,2,5,3,13,8,6,8.0,6.667,5
2023-07-01,105,2,6,6,3,13,5,7.333,6.5,7
2023-08-01,105,2,7,5,6,3,2,4.667,6.5,5
2023-09-01,105,2,8,7,5,6,5,6.0,7.0,8
2023-10-01,105,2,9,5,7,5,10,5.667,6.5,7
2023-11-01,105,2,10,8,5,7,8,6.667,5.667,10
2023-12-01,105,2,11,7,8,5,7,6.667,6.333,7
2024-01-01,105,2,12,10,7,8,5,8.333,7.0,16
2024-02-01,105,2,1,7,10,7,4,8.0,7.333,5
2024-03-01,105,2,2,16,7,10,8,11.0,8.833,8
2024-04-01,105,2,3,5,16,7,13,9.333,8.833,7
2024-05-01,105,2,4,8,5,16,3,9.667,8.833,7
2024-06-01,105,2,5,7,8,5,6,6.667,8.833,9
2024-07-01,105,2,6,7,7,8,5,7.333,8.333,7
2024-08-01,105,2,7,9,7,7,7,7.667,8.667,6
2024-09-01,105,2,8,7,9,7,5,7.667,7.167,7
2024-10-01,105,2,9,6,7,9,8,7.333,7.333,6
2024-11-01,105,2,10,7,6,7,7,6.667,7.167,10
2024-12-01,105,2,11,6,7,6,10,6.333,7.0,1
2025-01-01,105,2,12,10,6,7,7,7.667,7.5,8
2025-02-01,105,2,1,1,10,6,16,5.667,6.167,7
2025-03-01,105,2,2,8,1,10,5,6.333,6.333,7
2025-04-01,105,2,3,7,8,1,8,5.333,6.5,5
2025-05-01,105,2,4,7,7,8,7,7.333,6.5,8
2025-06-01,105,2,5,5,7,7,7,6.333,6.333,1
2025-07-01,105,2,6,8,5,7,9,6.667,6.0,8
2025-08-01,105,2,7,1,8,5,7,4.667,6.0,6
2025-09-01,105,2,8,8,1,8,6,5.667,6.0,6
2025-10-01,105,2,9,6,8,1,7,5.0,5.833,10
2025-11-01,105,2,10,6,6,8,6,6.667,5.667,10
2025-12-01,105,2,11,10,6,6,10,7.333,6.5,8
2023-02-01,106,2,1,3,7,7,5,5.667,6.167,8
2023-03-01,106,2,2,7,3,7,11,5.667,5.5,6
2023-04-01,106,2,3,8,7,3,10,6.0,6.5,7
2023-05-01,106,2,4,6,8,7,5,7.0,6.333,5
2023-06-01,106,2,5,7,6,8,9,7.0,6.333,11
2023-07-01,106,2,6,5,7,6,10,6.0,6.0,7
2023-08-01,106,2,7,11,5,7,11,7.667,7.333,9
2023-09-01,106,2,8,7,11,5,2,7.667,7.333,10
2023-10-01,106,2,9,9,7,11,7,9.0,7.5,6
2023-11-01,106,2,10,10,9,7,7,8.667,8.167,4
2023-12-01,106,2,11,6,10,9,7,8.333,8.0,5
2024-01-01,106,2,12,4,6,10,3,6.667,7.833,7
2024-02-01,106,2,1,5,4,6,7,5.0,6.833,6
2024-03-01,106,2,2,7,5,4,8,5.333,6.833,8
2024-04-01,106,2,3,6,7,5,6,6.0,6.333,9
2024-05-01,106,2,4,8,6,7,7,7.0,6.0,11
2024-06-01,106,2,5,9,8,6,5,7.667,6.5,10
2024-07-01,106,2,6,11,9,8,11,9.333,7.667,8
2024-08-01,106,2,7,10,11,9,7,10.0,8.5,10
2024-09-01,106,2,8,8,10,11,9,9.667,8.667,8
2024-10-01,106,2,9,10,8,10,10,9.333,9.333,3
2024-11-01,106,2,10,8,10,8,6,8.667,9.333,10
2024-12-01,106,2,11,3,8,10,4,7.0,8.333,7
2025-01-01,106,2,12,10,3,8,5,7.0,8.167,11
2025-02-01,106,2,1,7,10,3,7,6.667,7.667,5
2025-03-01,106,2,2,11,7,10,6,9.333,8.167,4
2025-04-01,106,2,3,5,11,7,8,7.667,7.333,9
2025-05-01,106,2,4,4,5,11,9,6.667,6.667,6
2025-06-01,106,2,5,9,4,5,11,6.0,7.667,7
2025-07-01,106,2,6,6,9,4,10,6.333,7.0,6
2025-08-01,106,2,7,7,6,9,8,7.333,7.0,10
2025-09-01,106,2,8,6,7,6,10,6.333,6.167,9
2025-10-01,106,2,9,10,6,7,8,7.667,7.0,3
2025-11-01,106,2,10,9,10,6,3,8.333,7.833,11
2025-12-01,106,2,11,3,9,10,10,7.333,6.833,3
2023-02-01,107,2,1,3,3,7,7,4.333,5.833,4
2023-03-01,107,2,2,8,3,3,9,4.667,5.333,8
2023-04-01,107,2,3,4,8,3,8,5.0,4.833,7
2023-05-01,107,2,4,8,4,8,2,6.667,5.5,6
2023-06-01,107,2,5,7,8,4,11,6.333,5.5,4
2023-07-01,107,2,6,6,7,8,8,7.0,6.0,8
2023-08-01,107,2,7,4,6,7,11,5.667,6.167,4
2023-09-01,107,2,8,8,4,6,7,6.0,6.167,7
2023-10-01,107,2,9,4,8,4,4,5.333,6.167,2
2023-11-01,107,2,10,7,4,8,7,6.333,6.0,7
2023-12-01,107,2,11,2,7,4,3,4.333,5.167,5
2024-01-01,107,2,12,7,2,7,3,5.333,5.333,8
2024-02-01,107,2,1,5,7,2,8,4.667,5.5,6
2024-03-01,107,2,2,8,5,7,4,6.667,5.5,6
2024-04-01,107,2,3,6,8,5,8,6.333,5.833,6
2024-05-01,107,2,4,6,6,8,7,6.667,5.667,10
2024-06-01,107,2,5,6,6,6,6,6.0,6.333,11
2024-07-01,107,2,6,10,6,6,4,7.333,6.833,7
2024-08-01,107,2,7,11,10,6,8,9.0,7.833,7
2024-09-01,107,2,8,7,11,10,4,9.333,7.667,5
2024-10-01,107,2,9,7,7,11,7,8.333,7.833,10
2024-11-01,107,2,10,5,7,7,2,6.333,7.667,9
2024-12-01,107,2,11,10,5,7,7,7.333,8.333,6
2025-01-01,107,2,12,9,10,5,5,8.0,8.167,7
2025-02-01,107,2,1,6,9,10,8,8.333,7.333,8
2025-03-01,107,2,2,7,6,9,6,7.333,7.333,10
2025-04-01,107,2,3,8,7,6,6,7.0,7.5,6
2025-05-01,107,2,4,10,8,7,6,8.333,8.333,7
2025-06-01,107,2,5,6,10,8,10,8.0,7.667,4
2025-07-01,107,2,6,7,6,10,11,7.667,7.333,5
2025-08-01,107,2,7,4,7,6,7,5.667,7.0,9
2025-09-01,107,2,8,5,4,7,7,5.333,6.667,4
2025-10-01,107,2,9,9,5,4,5,6.0,6.833,7
2025-11-01,107,2,10,4,9,5,10,6.0,5.833,8
2025-12-01,107,2,11,7,4,9,9,6.667,6.0,3
2023-02-01,108,2,1,3,7,10,7,6.667,6.667,4
2023-03-01,108,2,2,10,3,7,7,6.667,7.167,7
2023-04-01,108,2,3,4,10,3,8,5.667,6.833,8
2023-05-01,108,2,4,7,4,10,4,7.0,6.833,7
2023-06-01,108,2,5,8,7,4,8,6.333,6.5,6
2023-07-01,108,2,6,7,8,7,8,7.333,6.5,11
2023-08-01,108,2,7,6,7,8,7,7.0,7.0,8
2023-09-01,108,2,8,11,6,7,6,8.0,7.167,5
2023-10-01,108,2,9,8,11,6,7,8.333,7.833,10
2023-11-01,108,2,10,5,8,11,10,8.0,7.5,9
2023-12-01,108,2,11,10,5,8,7,7.667,7.833,2
2024-01-01,108,2,12,9,10,5,3,8.0,8.167,3
2024-02-01,108,2,1,2,9,10,10,7.0,7.5,8
2024-03-01,108,2,2,3,2,9,4,4.667,6.167,11
2024-04-01,108,2,3,8,3,2,7,4.333,6.167,7
2024-05-01,108,2,4,11,8,3,8,7.333,7.167,5
2024-06-01,108,2,5,7,11,8,7,8.667,6.667,8
2024-07-01,108,2,6,5,7,11,6,7.667,6.0,7
2024-08-01,108,2,7,8,5,7,11,6.667,7.0,7
2024-09-01,108,2,8,7,8,5,8,6.667,7.667,3
2024-10-01,108,2,9,7,7,8,5,7.333,7.5,10
2024-11-01,108,2,10,3,7,7,10,5.667,6.167,5
2024-12-01,108,2,11,10,3,7,9,6.667,6.667,5
2025-01-01,108,2,12,5,10,3,2,6.0,6.667,6
2025-02-01,108,2,1,5,5,10,3,6.667,6.167,2
2025-03-01,108,2,2,6,5,5,8,5.333,6.0,4
2025-04-01,108,2,3,2,6,5,11,4.333,5.167,2
2025-05-01,108,2,4,4,2,6,7,4.0,5.333,9
2025-06-01,108,2,5,2,4,2,5,2.667,4.0,5
2025-07-01,108,2,6,9,2,4,8,5.0,4.667,11
2025-08-01,108,2,7,5,9,2,7,5.333,4.667,5
2025-09-01,108,2,8,11,5,9,7,8.333,5.5,8
2025-10-01,108,2,9,5,11,5,3,7.0,6.0,9
2025-11-01,108,2,10,8,5,11,10,8.0,6.667,4
2025-12-01,108,2,11,9,8,5,5,7.333,7.833,8
2023-02-01,109,3,1,8,4,7,7,6.333,7.0,11
2023-03-01,109,3,2,11,8,4,3,7.667,6.833,9
2023-04-01,109,3,3,11,11,8,7,10.0,7.833,7
2023-05-01,109,3,4,9,11,11,9,10.333,8.333,2
2023-06-01,109,3,5,7,9,11,3,9.0,8.333,10
2023-07-01,109,3,6,2,7,9,7,6.0,8.0,10
2023-08-01,109,3,7,10,2,7,12,6.333,8.333,4
2023-09-01,109,3,8,10,10,2,5,7.333,8.167,7
2023-10-01,109,3,9,4,10,10,6,8.0,7.0,6
2023-11-01,109,3,10,7,4,10,7,7.0,6.667,2
2023-12-01,109,3,11,6,7,4,4,5.667,6.5,6
2024-01-01,109,3,12,2,6,7,8,5.0,6.5,4
2024-02-01,109,3,1,6,2,6,11,4.667,5.833,6
2024-03-01,109,3,2,4,6,2,11,4.0,4.833,7
2024-04-01,109,3,3,6,4,6,9,5.333,5.167,9
2024-05-01,109,3,4,7,6,4,7,5.667,5.167,4
2024-06-01,109,3,5,9,7,6,2,7.333,5.667,7
2024-07-01,109,3,6,4,9,7,10,6.667,6.0,5
2024-08-01,109,3,7,7,4,9,10,6.667,6.167,7
2024-09-01,109,3,8,5,7,4,4,5.333,6.333,8
2024-10-01,109,3,9,7,5,7,7,6.333,6.5,8
2024-11-01,109,3,10,8,7,5,6,6.667,6.667,6
2024-12-01,109,3,11,8,8,7,2,7.667,6.5,6
2025-01-01,109,3,12,6,8,8,6,7.333,6.833,6
2025-02-01,109,3,1,6,6,8,4,6.667,6.667,12
2025-03-01,109,3,2,6,6,6,6,6.0,6.833,8
2025-04-01,109,3,3,12,6,6,7,8.0,7.667,4
2025-05-01,109,3,4,8,12,6,9,8.667,7.667,12
2025-06-01,109,3,5,4,8,12,4,8.0,7.0,6
2025-07-01,109,3,6,12,4,8,7,8.0,8.0,9
2025-08-01,109,3,7,6,12,4,5,7.333,8.0,5
2025-09-01,109,3,8,9,6,12,7,9.0,8.5,8
2025-10-01,109,3,9,5,9,6,8,6.667,7.333,7
2025-11-01,109,3,10,8,5,9,8,7.333,7.333,4
2025-12-01,109,3,11,7,8,5,6,6.667,7.833,12
2023-02-01,110,3,1,7,7,3,10,5.667,6.667,3
2023-03-01,110,3,2,7,7,7,8,7.0,6.833,3
2023-04-01,110,3,3,3,7,7,9,5.667,6.0,3
2023-05-01,110,3,4,3,3,7,13,4.333,5.0,12
2023-06-01,110,3,5,3,3,3,4,3.0,5.0,7
2023-07-01,110,3,6,12,3,3,3,6.0,5.833,13
2023-08-01,110,3,7,7,12,3,6,7.333,5.833,9
2023-09-01,110,3,8,13,7,12,8,10.667,6.833,4
2023-10-01,110,3,9,9,13,7,9,9.667,7.833,8
2023-11-01,110,3,10,4,9,13,3,8.667,8.0,6
2023-12-01,110,3,11,8,4,9,7,7.0,8.833,10
2024-01-01,110,3,12,6,8,4,7,6.0,7.833,10
2024-02-01,110,3,1,10,6,8,7,8.0,8.333,10
2024-03-01,110,3,2,10,10,6,3,8.667,7.833,5
2024-04-01,110,3,3,10,10,10,3,10.0,8.0,3
2024-05-01,110,3,4,5,10,10,3,8.333,8.167,6
2024-06-01,110,3,5,3,5,10,12,6.0,7.333,10
2024-07-01,110,3,6,6,3,5,7,4.667,7.333,9
2024-08-01,110,3,7,10,6,3,13,6.333,7.333,10
2024-09-01,110,3,8,9,10,6,9,8.333,7.167,6
2024-10-01,110,3,9,10,9,10,4,9.667,7.167,8
2024-11-01,110,3,10,6,10,9,8,8.333,7.333,9
2024-12-01,110,3,11,8,6,10,6,8.0,8.167,10
2025-01-01,110,3,12,9,8,6,10,7.667,8.667,15
2025-02-01,110,3,1,10,9,8,10,9.0,8.667,6
2025-03-01,110,3,2,15,10,9,10,11.333,9.667,8
2025-04-01,110,3,3,6,15,10,5,10.333,9.0,10
2025-05-01,110,3,4,8,6,15,3,9.667,9.333,5
2025-06-01,110,3,5,10,8,6,6,8.0,9.667,6
2025-07-01,110,3,6,5,10,8,10,7.667,9.0,5
2025-08-01,110,3,7,6,5,10,9,7.0,8.333,6
2025-09-01,110,3,8,5,6,5,10,5.333,6.667,5
2025-10-01,110,3,9,6,5,6,6,5.667,6.667,5
2025-11-01,110,3,10,5,6,5,8,5.333,6.167,9
2025-12-01,110,3,11,5,5,6,9,5.333,5.333,10
2023-02-01,111,3,1,3,6,8,5,5.667,6.167,6
2023-03-01,111,3,2,9,3,6,4,6.0,6.333,8
