crime_type_id,area_id,time_window_id,language_id,has_case_terms,has_hotspot_terms,has_network_terms,action_class
11,18,1,1,0,0,1,network
7,8,3,1,1,0,0,case_search
10,19,3,1,0,1,0,hotspot
3,6,1,0,0,1,0,hotspot
8,5,0,0,0,1,0,hotspot
14,8,5,0,0,1,0,hotspot
7,8,3,1,1,0,0,case_search
7,3,5,0,0,1,0,hotspot
10,16,1,1,0,0,1,network
15,2,0,1,1,0,0,case_search
1,13,2,0,0,0,1,network
12,14,0,1,0,0,1,network
12,11,2,1,0,1,0,hotspot
5,9,2,0,0,1,0,hotspot
12,14,5,1,0,0,1,network
4,9,5,1,0,1,0,hotspot
10,1,4,1,1,0,0,case_search
14,18,3,1,1,0,0,case_search
5,7,2,1,1,0,0,case_search
2,6,2,1,0,0,1,network
3,16,3,1,1,0,0,case_search
6,10,2,0,0,0,1,network
3,19,2,0,0,1,0,hotspot
15,10,0,1,0,0,1,network
14,20,3,0,0,1,0,hotspot
13,13,3,1,0,0,1,network
15,15,0,0,1,0,0,case_search
14,18,3,0,0,1,0,hotspot
10,13,2,0,0,1,0,hotspot
6,19,3,1,0,1,0,hotspot
12,16,1,0,0,0,1,network
9,18,0,1,0,0,1,network
12,17,2,1,0,0,1,network
13,2,2,0,1,0,0,case_search
12,12,5,1,0,0,1,network
5,10,5,1,1,0,0,case_search
13,13,5,1,0,1,0,hotspot
7,4,1,1,0,1,0,hotspot
7,20,3,0,0,0,1,network
4,2,4,1,0,0,1,network
3,11,1,1,1,0,0,case_search
5,9,3,1,1,0,0,case_search
5,20,5,0,0,0,1,network
3,6,0,0,0,1,0,hotspot
7,2,0,1,0,0,1,network
3,19,1,0,1,0,0,case_search
3,6,1,1,0,0,1,network
15,16,5,0,1,0,0,case_search
11,5,3,0,1,0,0,case_search
3,7,1,1,0,1,0,hotspot
14,8,5,0,0,1,0,hotspot
14,19,3,1,0,1,0,hotspot
12,6,0,0,0,0,1,network
10,14,4,0,0,1,0,hotspot
12,16,1,0,0,0,1,network
3,9,0,1,0,0,1,network
4,13,5,0,0,1,0,hotspot
3,16,2,1,0,0,1,network
7,10,0,0,0,0,1,network
8,1,3,0,0,1,0,hotspot
3,17,3,0,1,0,0,case_search
11,2,5,0,1,0,0,case_search
12,8,5,1,0,1,0,hotspot
9,10,5,0,1,0,0,case_search
5,10,2,1,0,1,0,hotspot
2,12,2,0,0,0,1,network
8,20,3,1,1,0,0,case_search
11,14,2,0,0,0,1,network
13,15,1,1,0,0,1,network
5,6,0,0,1,0,0,case_search
15,18,4,1,1,0,0,case_search
4,9,5,0,1,0,0,case_search
10,15,3,1,0,1,0,hotspot
12,18,0,1,0,0,1,network
5,11,5,0,0,1,0,hotspot
11,11,2,1,0,0,1,network
4,7,4,1,0,1,0,hotspot
5,3,4,0,1,0,0,case_search
5,4,1,0,0,0,1,network
13,7,3,1,0,0,1,network
1,13,3,1,1,0,0,case_search
4,5,0,0,1,0,0,case_search
15,15,2,0,0,0,1,network
8,4,1,0,1,0,0,case_search
13,10,5,0,1,0,0,case_search
7,5,2,0,1,0,0,case_search
12,18,3,1,1,0,0,case_search
14,15,1,1,0,0,1,network
7,1,5,1,0,1,0,hotspot
15,3,0,0,1,0,0,case_search
2,14,5,1,0,0,1,network
4,20,3,1,0,1,0,hotspot
2,17,1,1,1,0,0,case_search
9,7,5,1,0,1,0,hotspot
9,16,5,0,0,1,0,hotspot
8,11,1,0,0,1,0,hotspot
3,15,0,0,0,1,0,hotspot
10,4,3,0,0,1,0,hotspot
9,20,2,1,0,1,0,hotspot
7,18,2,1,1,0,0,case_search
8,17,4,0,0,0,1,network
5,2,2,1,1,0,0,case_search
13,13,3,0,1,0,0,case_search
7,2,3,1,0,1,0,hotspot
10,9,0,0,1,0,0,case_search
7,13,0,1,1,0,0,case_search
4,3,2,0,0,1,0,hotspot
14,12,4,1,0,0,1,network
3,4,1,1,1,0,0,case_search
8,6,2,0,0,1,0,hotspot
10,6,1,1,0,1,0,hotspot
3,19,2,0,1,0,0,case_search
12,1,3,0,0,0,1,network
14,8,3,1,0,0,1,network
8,18,0,0,0,0,1,network
13,13,5,0,0,1,0,hotspot
2,3,3,0,0,0,1,network
14,16,5,0,0,1,0,hotspot
3,18,2,1,1,0,0,case_search
5,9,3,0,1,0,0,case_search
14,20,4,1,1,0,0,case_search
3,15,4,0,0,0,1,network
13,5,4,1,0,1,0,hotspot
6,1,3,1,0,0,1,network
7,20,3,0,0,0,1,network
9,17,3,0,0,0,1,network
12,17,5,1,1,0,0,case_search
15,1,0,0,0,1,0,hotspot
1,5,4,0,0,0,1,network
5,13,3,0,0,0,1,network
5,2,5,0,0,1,0,hotspot
10,12,5,1,1,0,0,case_search
3,3,1,0,1,0,0,case_search
14,12,3,1,0,1,0,hotspot
3,12,3,0,0,1,0,hotspot
12,13,3,0,1,0,0,case_search
7,9,3,1,1,0,0,case_search
13,14,5,0,0,0,1,network
6,15,4,1,1,0,0,case_search
13,4,3,0,1,0,0,case_search
3,18,5,0,0,1,0,hotspot
14,4,5,1,0,0,1,network
11,11,4,1,1,0,0,case_search
8,14,4,0,0,0,1,network
11,15,1,1,1,0,0,case_search
13,8,4,0,0,1,0,hotspot
2,1,4,0,1,0,0,case_search
14,19,1,1,0,1,0,hotspot
12,3,1,1,1,0,0,case_search
13,11,4,0,0,1,0,hotspot
1,4,5,0,0,1,0,hotspot
9,12,4,1,0,1,0,hotspot
2,14,3,1,0,1,0,hotspot
3,17,2,0,1,0,0,case_search
10,15,3,1,1,0,0,case_search
3,8,4,1,1,0,0,case_search
15,8,0,1,1,0,0,case_search
11,17,4,1,0,0,1,network
15,20,4,0,0,1,0,hotspot
10,12,3,1,0,1,0,hotspot
2,3,5,1,0,1,0,hotspot
8,4,5,0,1,0,0,case_search
7,6,0,1,1,0,0,case_search
14,6,0,0,1,0,0,case_search
10,6,4,1,1,0,0,case_search
8,3,4,0,0,0,1,network
15,13,2,0,0,0,1,network
11,5,5,1,0,0,1,network
15,18,1,0,0,1,0,hotspot
11,4,4,1,0,0,1,network
5,2,2,1,1,0,0,case_search
9,11,3,1,1,0,0,case_search
3,5,0,0,0,1,0,hotspot
6,14,0,0,0,1,0,hotspot
9,6,4,0,0,1,0,hotspot
3,18,3,1,0,1,0,hotspot
11,10,4,0,0,1,0,hotspot
3,11,5,0,1,0,0,case_search
6,12,0,1,0,0,1,network
13,20,3,0,0,1,0,hotspot
4,8,1,1,0,1,0,hotspot
5,12,5,1,0,1,0,hotspot
13,6,5,1,0,0,1,network
15,12,0,1,0,0,1,network
9,18,1,0,0,1,0,hotspot
5,3,3,0,1,0,0,case_search
15,15,0,1,1,0,0,case_search
2,10,4,0,0,0,1,network
10,15,1,1,1,0,0,case_search
15,13,3,0,0,0,1,network
13,17,3,0,0,1,0,hotspot
4,15,2,0,1,0,0,case_search
15,2,3,1,0,0,1,network
8,11,1,1,0,1,0,hotspot
3,7,4,1,0,0,1,network
14,16,3,1,0,1,0,hotspot
10,10,5,0,1,0,0,case_search
8,15,5,1,1,0,0,case_search
15,16,2,0,0,0,1,network
6,9,5,1,0,0,1,network
11,10,5,0,0,1,0,hotspot
7,20,0,0,1,0,0,case_search
4,6,1,1,0,0,1,network
2,14,2,1,0,1,0,hotspot
11,14,3,0,0,1,0,hotspot
14,10,1,1,1,0,0,case_search
15,13,3,0,0,0,1,network
3,16,3,1,1,0,0,case_search
12,18,4,1,1,0,0,case_search
12,1,5,0,1,0,0,case_search
13,18,1,0,1,0,0,case_search
14,4,2,1,1,0,0,case_search
7,7,3,1,0,0,1,network
13,13,5,0,1,0,0,case_search
10,2,4,0,0,0,1,network
9,7,1,0,1,0,0,case_search
5,11,5,1,1,0,0,case_search
1,15,2,0,0,0,1,network
5,16,4,1,1,0,0,case_search
9,18,0,1,0,1,0,hotspot
2,6,4,1,0,0,1,network
12,15,1,1,0,0,1,network
12,10,5,0,0,0,1,network
5,1,1,1,1,0,0,case_search
11,16,1,0,0,0,1,network
6,19,0,0,0,1,0,hotspot
2,5,2,1,1,0,0,case_search
2,3,1,0,0,1,0,hotspot
4,20,0,1,0,1,0,hotspot
11,14,2,1,1,0,0,case_search
6,15,3,1,0,0,1,network
5,1,1,0,0,0,1,network
8,3,3,0,0,1,0,hotspot
11,15,5,1,0,1,0,hotspot
5,10,2,0,1,0,0,case_search
9,8,2,1,0,0,1,network
15,17,1,0,0,0,1,network
2,15,3,0,0,0,1,network
5,12,1,1,0,0,1,network
1,8,0,1,0,1,0,hotspot
3,18,0,0,0,0,1,network
15,9,5,1,0,1,0,hotspot
2,7,4,0,0,1,0,hotspot
4,14,1,1,1,0,0,case_search
8,18,3,1,0,1,0,hotspot
4,16,1,0,1,0,0,case_search
2,13,1,1,0,1,0,hotspot
3,14,3,0,0,0,1,network
13,1,1,0,0,0,1,network
2,8,5,1,0,0,1,network
12,11,2,0,0,1,0,hotspot
5,16,5,0,0,1,0,hotspot
3,5,1,0,1,0,0,case_search
8,18,2,1,0,0,1,network
13,20,2,1,0,0,1,network
14,6,1,0,1,0,0,case_search
11,10,1,1,1,0,0,case_search
2,2,2,1,1,0,0,case_search
8,19,0,1,0,1,0,hotspot
6,1,0,1,0,1,0,hotspot
4,19,3,1,1,0,0,case_search
2,19,1,1,1,0,0,case_search
14,11,2,0,0,1,0,hotspot
8,18,5,0,0,0,1,network
1,16,3,1,0,1,0,hotspot
1,14,3,0,0,0,1,network
10,12,1,1,0,0,1,network
11,7,4,0,0,0,1,network
14,15,2,1,1,0,0,case_search
9,13,1,1,0,1,0,hotspot
10,20,1,1,0,0,1,network
12,14,5,0,0,0,1,network
15,20,0,1,0,1,0,hotspot
13,13,1,0,1,0,0,case_search
1,16,1,0,0,0,1,network
4,9,5,1,0,1,0,hotspot
6,8,1,0,1,0,0,case_search
2,3,3,1,0,1,0,hotspot
5,9,4,0,0,1,0,hotspot
12,10,2,0,1,0,0,case_search
11,12,5,1,0,0,1,network
9,6,3,1,0,0,1,network
8,14,3,1,1,0,0,case_search
6,7,2,1,1,0,0,case_search
11,18,4,0,0,1,0,hotspot
2,1,4,0,0,1,0,hotspot
5,19,0,1,1,0,0,case_search
8,4,0,0,0,0,1,network
4,4,1,0,1,0,0,case_search
14,14,0,0,0,0,1,network
8,8,3,0,0,0,1,network
6,16,2,1,1,0,0,case_search
2,10,0,1,1,0,0,case_search
1,2,0,1,1,0,0,case_search
6,18,3,0,1,0,0,case_search
2,13,3,0,1,0,0,case_search
3,9,2,0,1,0,0,case_search
11,14,0,0,0,1,0,hotspot
5,2,5,0,0,0,1,network
3,8,2,1,0,1,0,hotspot
10,18,1,1,1,0,0,case_search
10,14,0,1,0,0,1,network
13,10,3,0,1,0,0,case_search
12,13,0,1,0,0,1,network
15,13,5,1,0,1,0,hotspot
11,20,0,0,0,1,0,hotspot
9,7,0,0,1,0,0,case_search
15,9,0,0,0,1,0,hotspot
1,16,3,0,0,1,0,hotspot
6,5,5,1,0,1,0,hotspot
5,14,3,1,0,0,1,network
7,3,3,0,0,1,0,hotspot
14,15,3,1,0,0,1,network
1,10,5,0,0,0,1,network
3,18,1,1,1,0,0,case_search
5,2,0,0,0,0,1,network
1,4,3,1,1,0,0,case_search
14,10,0,1,0,1,0,hotspot
15,1,3,0,0,0,1,network
4,14,4,1,0,1,0,hotspot
8,11,2,1,1,0,0,case_search
2,4,1,0,0,0,1,network
10,5,4,0,1,0,0,case_search
4,10,1,1,1,0,0,case_search
11,11,3,1,0,0,1,network
13,4,4,0,0,1,0,hotspot
14,8,0,1,0,1,0,hotspot
5,7,0,1,1,0,0,case_search
11,2,2,1,0,1,0,hotspot
13,16,4,0,1,0,0,case_search
3,11,3,0,1,0,0,case_search
12,17,2,1,0,1,0,hotspot
6,5,1,1,0,1,0,hotspot
5,3,5,1,0,0,1,network
11,15,5,0,0,1,0,hotspot
15,18,1,0,0,0,1,network
4,1,4,0,0,1,0,hotspot
15,16,4,1,0,0,1,network
2,18,2,0,0,0,1,network
5,9,3,0,1,0,0,case_search
11,17,0,1,1,0,0,case_search
3,18,3,1,1,0,0,case_search
5,14,1,1,1,0,0,case_search
4,20,3,0,0,0,1,network
4,11,3,1,1,0,0,case_search
3,16,1,1,0,0,1,network
8,1,0,1,1,0,0,case_search
9,9,0,1,0,0,1,network
1,5,4,0,0,1,0,hotspot
8,19,5,0,0,0,1,network
1,14,3,1,0,1,0,hotspot
3,19,0,1,0,0,1,network
15,8,4,0,0,0,1,network
13,16,3,1,0,1,0,hotspot
8,7,0,1,0,1,0,hotspot
14,18,2,0,0,1,0,hotspot
12,2,4,0,1,0,0,case_search
11,4,4,1,1,0,0,case_search
2,20,1,1,0,1,0,hotspot
10,13,1,0,0,1,0,hotspot
8,4,5,0,0,1,0,hotspot
7,13,0,1,0,1,0,hotspot
9,10,1,0,0,1,0,hotspot
5,1,2,1,0,0,1,network
10,13,2,1,0,1,0,hotspot
6,8,0,1,1,0,0,case_search
15,4,5,0,1,0,0,case_search
5,15,4,0,0,1,0,hotspot
4,20,3,1,1,0,0,case_search
14,3,5,1,0,0,1,network
5,9,3,1,0,0,1,network
9,20,3,1,0,0,1,network
5,18,1,1,0,0,1,network
13,8,0,0,1,0,0,case_search
12,11,0,1,1,0,0,case_search
1,18,1,1,1,0,0,case_search
3,15,3,1,1,0,0,case_search
1,15,1,0,1,0,0,case_search
4,14,3,0,0,0,1,network
2,12,4,1,0,0,1,network
14,15,4,1,0,1,0,hotspot
10,3,2,0,0,1,0,hotspot
9,20,4,1,1,0,0,case_search
5,4,5,0,0,1,0,hotspot
10,19,2,0,1,0,0,case_search
6,19,0,0,1,0,0,case_search
7,8,3,1,0,0,1,network
14,9,3,1,0,1,0,hotspot
2,12,3,0,1,0,0,case_search
1,19,5,0,1,0,0,case_search
7,2,2,1,1,0,0,case_search
13,17,2,0,0,0,1,network
6,19,5,0,1,0,0,case_search
13,3,0,1,0,0,1,network
1,14,4,1,0,1,0,hotspot
3,10,4,0,0,0,1,network
12,17,2,1,0,0,1,network
9,18,2,0,0,0,1,network
1,3,1,0,1,0,0,case_search
13,17,1,1,0,0,1,network
15,1,0,1,1,0,0,case_search
13,10,1,0,0,1,0,hotspot
7,3,3,0,0,1,0,hotspot
4,19,2,1,0,1,0,hotspot
9,2,1,1,0,1,0,hotspot
4,17,4,1,1,0,0,case_search
14,1,4,1,0,0,1,network
15,16,4,0,0,0,1,network
10,7,0,1,0,1,0,hotspot
12,11,0,1,1,0,0,case_search
10,1,2,1,1,0,0,case_search
13,7,4,1,0,0,1,network
3,20,1,0,0,1,0,hotspot
14,4,2,0,0,0,1,network
15,4,0,1,1,0,0,case_search
7,6,0,0,0,1,0,hotspot
13,13,1,1,0,0,1,network
3,20,3,1,0,0,1,network
8,17,1,0,0,0,1,network
5,14,5,0,0,0,1,network
7,19,4,1,1,0,0,case_search
11,13,4,1,0,1,0,hotspot
14,7,5,0,0,1,0,hotspot
8,3,1,1,1,0,0,case_search
12,18,1,1,0,1,0,hotspot
13,6,0,1,1,0,0,case_search
6,15,3,0,1,0,0,case_search
8,17,1,0,0,0,1,network
10,9,0,1,0,1,0,hotspot
12,13,4,1,0,1,0,hotspot
15,14,2,1,0,0,1,network
4,14,4,0,1,0,0,case_search
3,5,3,1,0,1,0,hotspot
13,1,3,0,0,0,1,network
14,17,0,0,1,0,0,case_search
11,2,5,0,0,1,0,hotspot
5,14,2,1,0,0,1,network
14,16,0,0,1,0,0,case_search
15,17,1,0,0,1,0,hotspot
1,8,2,1,1,0,0,case_search
5,5,0,1,0,1,0,hotspot
10,12,2,0,0,1,0,hotspot
13,17,4,1,0,0,1,network
6,20,0,1,1,0,0,case_search
3,4,4,1,0,1,0,hotspot
15,5,4,0,0,0,1,network
1,12,4,1,0,1,0,hotspot
15,16,1,1,1,0,0,case_search
12,14,3,1,0,0,1,network
10,2,3,1,1,0,0,case_search
4,12,1,0,0,0,1,network
2,3,5,0,0,1,0,hotspot
5,5,0,1,0,1,0,hotspot
13,7,3,0,1,0,0,case_search
9,6,1,0,1,0,0,case_search
10,7,1,1,1,0,0,case_search
14,6,0,1,1,0,0,case_search
6,2,3,0,0,0,1,network
6,13,0,1,1,0,0,case_search
1,7,3,0,1,0,0,case_search
4,8,5,1,0,1,0,hotspot
14,6,0,1,0,0,1,network
8,17,0,1,0,0,1,network
3,9,0,0,0,1,0,hotspot
12,5,1,0,0,1,0,hotspot
15,15,3,1,0,0,1,network
6,10,2,1,1,0,0,case_search
11,1,3,1,1,0,0,case_search
8,18,4,1,0,1,0,hotspot
12,12,1,1,0,0,1,network
12,19,5,1,0,0,1,network
15,2,1,0,0,1,0,hotspot
10,1,5,0,1,0,0,case_search
12,3,5,1,1,0,0,case_search
2,14,5,0,1,0,0,case_search
9,17,2,1,1,0,0,case_search
3,14,4,0,1,0,0,case_search
4,15,4,1,1,0,0,case_search
13,2,2,0,0,0,1,network
13,13,4,0,0,0,1,network
14,9,5,1,1,0,0,case_search
1,16,4,0,0,1,0,hotspot
5,12,2,1,0,0,1,network
14,15,4,1,0,0,1,network
14,6,1,1,1,0,0,case_search
7,19,1,0,0,0,1,network
9,9,5,1,0,1,0,hotspot
4,11,1,1,0,0,1,network
11,12,4,1,1,0,0,case_search
12,4,5,1,0,0,1,network
10,17,3,0,0,1,0,hotspot
15,18,2,1,0,1,0,hotspot
10,7,2,1,1,0,0,case_search
12,10,1,0,0,0,1,network
2,16,1,1,0,0,1,network
4,8,0,0,0,1,0,hotspot
15,1,4,0,0,0,1,network
6,10,1,1,0,1,0,hotspot
8,6,5,0,0,0,1,network
4,5,1,1,0,0,1,network
6,6,2,0,0,1,0,hotspot
8,14,5,1,1,0,0,case_search
13,2,3,1,1,0,0,case_search
2,5,4,0,1,0,0,case_search
2,15,4,1,1,0,0,case_search
7,8,4,1,0,0,1,network
5,20,5,0,0,0,1,network
6,16,3,0,1,0,0,case_search
8,13,3,0,0,1,0,hotspot
3,16,2,1,0,1,0,hotspot
3,18,2,0,1,0,0,case_search
8,8,4,0,0,1,0,hotspot
11,16,2,1,0,0,1,network
11,7,2,1,0,1,0,hotspot
8,1,2,0,0,0,1,network
15,13,0,0,1,0,0,case_search
6,15,3,1,0,1,0,hotspot
13,8,4,0,1,0,0,case_search
10,13,1,0,0,1,0,hotspot
14,2,4,1,0,0,1,network
4,19,0,0,0,1,0,hotspot
12,17,3,0,0,1,0,hotspot
15,15,5,1,1,0,0,case_search
13,8,4,0,1,0,0,case_search
7,9,5,0,1,0,0,case_search
15,10,4,0,1,0,0,case_search
8,18,1,1,0,1,0,hotspot
10,9,5,1,0,0,1,network
10,3,3,1,1,0,0,case_search
2,5,4,1,1,0,0,case_search
13,12,0,1,0,0,1,network
6,11,0,1,0,0,1,network
9,2,0,1,0,0,1,network
15,13,3,0,0,0,1,network
14,4,0,0,1,0,0,case_search
15,2,0,1,1,0,0,case_search
1,1,3,0,0,1,0,hotspot
12,15,1,0,0,1,0,hotspot
12,19,0,1,0,1,0,hotspot
9,1,0,0,0,0,1,network
15,6,2,0,0,1,0,hotspot
5,15,2,0,1,0,0,case_search
7,5,0,1,0,1,0,hotspot
7,7,0,0,0,1,0,hotspot
4,6,4,0,0,0,1,network
7,8,1,0,1,0,0,case_search
5,7,5,1,1,0,0,case_search
6,7,1,0,0,0,1,network
10,6,5,1,0,0,1,network
11,9,4,0,0,0,1,network
1,2,4,0,1,0,0,case_search
1,17,3,0,1,0,0,case_search
11,3,5,1,0,0,1,network
14,17,1,0,1,0,0,case_search
7,11,5,1,0,1,0,hotspot
4,5,5,1,0,1,0,hotspot
15,16,0,1,0,0,1,network
4,18,2,1,1,0,0,case_search
6,8,0,1,0,0,1,network
6,10,2,0,0,0,1,network
2,10,4,0,0,1,0,hotspot
7,3,2,1,1,0,0,case_search
8,4,3,1,1,0,0,case_search
5,12,4,1,0,1,0,hotspot
4,18,4,0,0,1,0,hotspot
13,5,0,1,1,0,0,case_search
2,17,2,1,0,1,0,hotspot
1,3,4,1,1,0,0,case_search
13,2,5,1,0,0,1,network
3,19,1,1,0,1,0,hotspot
13,7,4,0,0,0,1,network
5,16,3,1,0,1,0,hotspot
1,4,3,1,0,0,1,network
13,8,4,1,0,1,0,hotspot
4,13,4,1,0,1,0,hotspot
7,18,2,0,1,0,0,case_search
5,19,5,0,1,0,0,case_search
2,13,0,0,0,1,0,hotspot
14,4,1,0,0,0,1,network
3,6,5,1,0,0,1,network
5,4,4,0,1,0,0,case_search
5,3,2,0,0,1,0,hotspot
12,11,4,0,0,0,1,network
3,14,5,1,0,1,0,hotspot
14,7,3,0,0,1,0,hotspot
4,16,3,0,0,1,0,hotspot
12,17,4,0,0,0,1,network
2,15,1,0,1,0,0,case_search
8,18,0,0,0,0,1,network
4,8,0,0,0,1,0,hotspot
1,1,2,0,0,1,0,hotspot
4,4,1,1,0,1,0,hotspot
8,6,1,0,1,0,0,case_search
11,6,3,1,0,0,1,network
14,6,3,1,0,1,0,hotspot
5,7,3,0,0,1,0,hotspot
13,20,3,0,1,0,0,case_search
5,2,3,0,0,1,0,hotspot
15,8,3,1,0,0,1,network
8,12,5,1,0,1,0,hotspot
7,10,1,0,0,0,1,network
3,7,4,0,1,0,0,case_search
9,11,2,0,1,0,0,case_search
10,16,4,1,0,0,1,network
14,9,0,0,1,0,0,case_search
7,20,2,0,0,0,1,network
15,19,1,0,0,0,1,network
1,12,2,1,0,1,0,hotspot
2,16,3,1,0,1,0,hotspot
14,4,3,0,0,0,1,network
14,7,4,0,0,0,1,network
4,5,1,1,1,0,0,case_search
8,4,5,1,0,0,1,network
3,16,2,0,0,1,0,hotspot
10,15,5,1,0,0,1,network
8,9,3,0,0,1,0,hotspot
1,12,3,0,0,1,0,hotspot
5,11,5,1,1,0,0,case_search
15,8,0,1,0,0,1,network
10,14,2,1,0,0,1,network
6,6,5,1,0,0,1,network
15,20,3,0,0,1,0,hotspot
9,11,1,0,1,0,0,case_search
5,18,5,1,1,0,0,case_search
1,11,5,1,1,0,0,case_search
10,12,4,1,0,1,0,hotspot
1,12,5,0,1,0,0,case_search
4,5,1,1,0,0,1,network
1,17,0,0,0,0,1,network
14,19,1,0,0,0,1,network
12,17,0,1,1,0,0,case_search
7,19,2,1,1,0,0,case_search
9,1,0,0,0,1,0,hotspot
14,9,4,1,0,0,1,network
15,20,0,1,0,1,0,hotspot
1,5,5,0,1,0,0,case_search
4,10,1,1,0,1,0,hotspot
13,11,5,0,0,1,0,hotspot
9,14,2,0,0,0,1,network
8,7,1,1,0,0,1,network
4,13,4,0,1,0,0,case_search
1,8,2,0,0,1,0,hotspot
2,14,0,0,1,0,0,case_search
12,7,3,1,0,0,1,network
8,3,4,1,0,0,1,network
9,17,1,1,0,0,1,network
4,16,3,0,1,0,0,case_search
7,15,0,1,0,1,0,hotspot
9,17,1,1,0,0,1,network
2,11,3,0,1,0,0,case_search
5,19,0,1,0,1,0,hotspot
8,12,1,0,1,0,0,case_search
6,9,3,0,1,0,0,case_search
10,2,2,1,0,1,0,hotspot
15,15,1,0,1,0,0,case_search
15,6,4,0,0,0,1,network
2,16,4,1,0,0,1,network
2,20,1,0,1,0,0,case_search
6,12,0,1,0,0,1,network
1,3,4,1,0,1,0,hotspot
14,12,1,0,0,0,1,network
2,7,5,1,0,0,1,network
10,2,0,0,0,0,1,network
3,15,4,0,1,0,0,case_search
11,20,0,0,0,1,0,hotspot
13,6,0,1,0,0,1,network
15,20,5,0,0,0,1,network
15,18,2,1,0,1,0,hotspot
3,1,4,1,0,1,0,hotspot
5,5,2,0,1,0,0,case_search
10,18,1,0,0,0,1,network
15,4,0,1,0,1,0,hotspot
10,5,5,0,0,1,0,hotspot
4,8,5,0,0,1,0,hotspot
8,1,2,1,1,0,0,case_search
5,1,1,1,0,1,0,hotspot
8,1,4,1,1,0,0,case_search
14,4,5,1,1,0,0,case_search
11,14,1,0,1,0,0,case_search
3,3,4,1,1,0,0,case_search
6,6,2,1,1,0,0,case_search
2,6,3,0,0,1,0,hotspot
5,3,3,0,1,0,0,case_search
12,18,5,1,0,0,1,network
12,8,4,0,0,1,0,hotspot
5,3,5,1,1,0,0,case_search
15,14,2,1,0,0,1,network
15,12,0,1,1,0,0,case_search
3,5,3,1,0,0,1,network
8,12,5,1,0,0,1,network
2,13,1,0,0,0,1,network
1,6,2,0,0,0,1,network
4,5,5,1,1,0,0,case_search
6,13,1,1,1,0,0,case_search
8,5,4,0,0,0,1,network
4,15,2,0,0,1,0,hotspot
15,7,2,1,1,0,0,case_search
5,4,2,1,0,1,0,hotspot
12,2,5,0,0,0,1,network
11,2,4,0,1,0,0,case_search
6,13,5,1,0,0,1,network
13,14,2,1,0,1,0,hotspot
10,8,3,0,0,1,0,hotspot
6,5,0,1,1,0,0,case_search
3,3,2,0,0,1,0,hotspot
6,13,1,0,0,1,0,hotspot
8,13,2,0,0,0,1,network
10,6,4,0,1,0,0,case_search
6,15,3,0,1,0,0,case_search
11,4,1,1,1,0,0,case_search
8,17,1,1,0,1,0,hotspot
7,7,1,0,0,1,0,hotspot
3,11,5,0,0,1,0,hotspot
4,15,3,1,0,0,1,network
15,16,4,0,0,1,0,hotspot
6,16,3,1,0,1,0,hotspot
15,15,2,1,1,0,0,case_search
15,14,4,0,0,0,1,network
3,9,1,1,1,0,0,case_search
14,12,5,0,0,1,0,hotspot
7,4,0,1,1,0,0,case_search
9,19,1,1,0,1,0,hotspot
5,14,5,1,0,1,0,hotspot
6,2,3,1,0,0,1,network
9,19,2,1,1,0,0,case_search
11,3,4,0,0,0,1,network
5,19,2,0,0,1,0,hotspot
15,7,4,1,0,0,1,network
1,13,0,1,0,1,0,hotspot
4,2,5,0,1,0,0,case_search
13,6,2,0,1,0,0,case_search
9,10,4,1,0,0,1,network
12,17,4,0,0,0,1,network
10,13,1,1,0,0,1,network
12,9,3,0,0,1,0,hotspot
1,10,4,1,0,0,1,network
6,9,3,0,0,0,1,network
6,13,0,0,0,0,1,network
2,20,1,0,0,0,1,network
14,7,0,1,0,1,0,hotspot
15,3,2,0,1,0,0,case_search
2,12,2,0,0,0,1,network
10,11,3,1,0,1,0,hotspot
4,15,2,0,1,0,0,case_search
8,2,3,1,1,0,0,case_search
12,2,5,1,0,1,0,hotspot
12,4,3,1,0,0,1,network
4,2,2,0,1,0,0,case_search
9,12,1,0,0,0,1,network
9,9,4,0,1,0,0,case_search
2,15,5,1,0,1,0,hotspot
5,4,3,1,0,0,1,network
4,20,2,1,0,1,0,hotspot
9,15,0,1,0,0,1,network
11,4,2,1,0,1,0,hotspot
4,5,1,1,0,1,0,hotspot
3,3,5,0,0,0,1,network
9,5,3,0,0,0,1,network
14,19,4,1,1,0,0,case_search
13,9,2,0,1,0,0,case_search
6,6,4,1,0,1,0,hotspot
5,10,2,0,0,0,1,network
8,3,5,1,0,1,0,hotspot
8,10,2,0,0,0,1,network
12,8,0,0,1,0,0,case_search
2,4,0,1,1,0,0,case_search
12,8,0,1,0,0,1,network
10,5,0,1,0,0,1,network
5,13,4,1,0,0,1,network
8,16,2,1,0,0,1,network
15,13,1,1,0,1,0,hotspot
8,1,0,0,0,1,0,hotspot
2,20,0,0,1,0,0,case_search
5,14,2,1,0,0,1,network
12,12,1,0,0,0,1,network
9,20,5,1,0,1,0,hotspot
2,19,5,0,0,1,0,hotspot
6,10,0,1,0,1,0,hotspot
12,5,3,0,0,0,1,network
11,13,0,0,0,1,0,hotspot
14,4,1,0,1,0,0,case_search
11,12,3,0,0,1,0,hotspot
6,6,1,1,0,0,1,network
12,3,2,0,0,1,0,hotspot
6,15,2,0,0,1,0,hotspot
3,4,0,0,0,0,1,network
11,11,4,1,0,0,1,network
7,3,0,1,0,1,0,hotspot
13,2,1,1,1,0,0,case_search
