ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderDate,ArrestType
61898,50507,88271,2024-12-03,Arrest
61899,50510,88274,2024-09-11,Arrest
61900,50511,88275,2025-08-25,Surrender
61901,50512,88276,2023-06-05,Arrest
61902,50513,88277,2022-11-06,Arrest
61903,50514,88278,2023-08-09,Arrest
61904,50515,88279,2022-04-20,Arrest
61905,50516,88280,2026-06-26,Arrest
61906,50516,88281,2026-05-16,Arrest
61907,50516,88282,2026-05-07,Arrest
61908,50517,88283,2024-02-18,Surrender
61909,50518,88285,2025-07-05,Arrest
61910,50519,88286,2026-04-03,Arrest
61911,50520,88287,2024-07-09,Surrender
61912,50521,88289,2025-01-30,Surrender
61913,50522,88290,2025-11-16,Arrest
61914,50522,88292,2025-12-04,Surrender
61915,50523,88293,2023-01-11,Arrest
61916,50524,88294,2025-03-16,Arrest
61917,50524,88295,2025-05-06,Arrest
61918,50525,88296,2023-10-10,Arrest
61919,50526,88297,2023-11-22,Arrest
61920,50526,88298,2024-01-03,Arrest
61921,50527,88299,2025-01-14,Arrest
61922,50528,88302,2026-04-03,Surrender
61923,50529,88305,2024-10-05,Arrest
61924,50530,88306,2024-06-15,Arrest
61925,50531,88307,2025-12-01,Arrest
61926,50531,88308,2025-11-05,Arrest
61927,50532,88310,2025-01-18,Arrest
61928,50533,88311,2022-05-02,Arrest
61929,50534,88312,2024-11-16,Arrest
61930,50534,88313,2024-10-26,Arrest
61931,50535,88314,2025-04-12,Arrest
61932,50535,88315,2025-04-10,Surrender
61933,50536,88317,2026-06-12,Arrest
61934,50537,88318,2022-10-12,Arrest
61935,50538,88319,2025-11-14,Surrender
61936,50539,88320,2026-04-07,Arrest
61937,50539,88321,2026-04-08,Arrest
61938,50539,88322,2026-05-12,Surrender
61939,50539,88323,2026-03-19,Arrest
61940,50542,88326,2025-01-30,Arrest
61941,50542,88327,2025-01-26,Arrest
61942,50543,88328,2023-06-28,Arrest
61943,50543,88329,2023-08-23,Arrest
61944,50544,88330,2025-01-08,Arrest
61945,50545,88331,2022-03-05,Arrest
61946,50545,88332,2022-03-10,Arrest
61947,50546,88333,2025-11-10,Arrest
61948,50547,88334,2026-01-24,Arrest
61949,50549,88337,2026-06-30,Arrest
61950,50549,88338,2026-06-30,Arrest
61951,50550,88340,2024-03-15,Arrest
61952,50550,88341,2024-03-28,Arrest
61953,50551,88342,2024-04-02,Arrest
61954,50552,88344,2026-04-20,Arrest
61955,50553,88345,2023-12-25,Arrest
61956,50555,88350,2022-05-07,Arrest
61957,50556,88351,2026-04-21,Arrest
61958,50557,88352,2025-08-02,Arrest
61959,50559,88354,2026-06-12,Arrest
61960,50560,88355,2022-06-09,Arrest
61961,50560,88356,2022-07-23,Arrest
61962,50560,88357,2022-06-04,Arrest
61963,50561,88358,2023-01-14,Surrender
61964,50561,88359,2022-12-01,Surrender
61965,50562,88360,2022-07-23,Arrest
61966,50563,88361,2024-03-15,Arrest
61967,50564,88362,2026-06-30,Arrest
61968,50564,88363,2026-06-30,Arrest
61969,50566,88366,2023-05-21,Arrest
61970,50567,88369,2022-02-20,Arrest
61971,50568,88370,2024-12-24,Arrest
61972,50569,88371,2023-08-15,Arrest
61973,50569,88372,2023-09-15,Arrest
61974,50570,88374,2025-05-26,Arrest
61975,50570,88375,2025-05-03,Arrest
61976,50570,88376,2025-06-30,Arrest
61977,50571,88377,2023-07-03,Arrest
61978,50572,88378,2023-10-17,Arrest
61979,50572,88379,2023-09-15,Surrender
61980,50573,88380,2024-06-08,Arrest
61981,50575,88382,2026-01-16,Arrest
61982,50576,88384,2023-08-17,Surrender
61983,50577,88386,2025-12-12,Arrest
61984,50578,88387,2022-05-26,Arrest
61985,50580,88389,2024-08-19,Arrest
61986,50581,88390,2025-01-15,Surrender
61987,50582,88392,2026-06-26,Arrest
61988,50582,88393,2026-06-22,Arrest
61989,50585,88397,2024-06-02,Arrest
61990,50586,88399,2025-05-03,Arrest
61991,50587,88401,2023-12-18,Arrest
61992,50589,88403,2023-08-10,Arrest
61993,50589,88404,2023-06-14,Arrest
61994,50590,88405,2025-02-19,Arrest
61995,50592,88407,2025-08-30,Arrest
61996,50592,88408,2025-11-11,Arrest
61997,50593,88409,2024-04-27,Arrest
61998,50594,88410,2024-08-27,Arrest
61999,50595,88411,2025-11-05,Arrest
62000,50596,88412,2026-04-21,Arrest
62001,50596,88413,2026-05-12,Arrest
62002,50597,88414,2024-12-09,Arrest
62003,50597,88415,2024-11-14,Arrest
62004,50598,88417,2024-12-31,Arrest
62005,50598,88418,2025-02-12,Arrest
62006,50599,88419,2025-10-02,Arrest
62007,50600,88420,2023-08-08,Arrest
62008,50601,88421,2023-05-31,Arrest
62009,50602,88422,2023-02-10,Arrest
62010,50603,88423,2023-09-25,Arrest
62011,50604,88424,2022-10-16,Arrest
62012,50605,88425,2022-08-16,Arrest
62013,50605,88426,2022-09-26,Arrest
62014,50605,88427,2022-07-17,Surrender
62015,50606,88428,2025-04-08,Arrest
62016,50607,88431,2024-10-28,Surrender
62017,50608,88432,2023-05-11,Arrest
62018,50609,88435,2025-01-18,Arrest
62019,50609,88436,2024-12-20,Surrender
62020,50610,88437,2022-12-14,Arrest
62021,50610,88438,2023-01-09,Arrest
62022,50611,88439,2022-07-28,Arrest
62023,50611,88440,2022-09-06,Arrest
62024,50612,88442,2023-01-24,Surrender
62025,50612,88443,2023-02-04,Arrest
62026,50613,88444,2023-11-29,Surrender
62027,50615,88446,2026-01-26,Arrest
62028,50615,88447,2025-11-22,Arrest
62029,50618,88450,2024-06-29,Arrest
62030,50620,88452,2025-01-27,Surrender
62031,50621,88453,2023-02-15,Arrest
62032,50621,88454,2023-03-23,Arrest
62033,50622,88455,2026-02-15,Arrest
62034,50624,88458,2025-10-04,Arrest
62035,50624,88459,2025-08-29,Arrest
62036,50624,88460,2025-08-29,Arrest
62037,50625,88461,2024-03-23,Arrest
62038,50625,88462,2024-03-18,Arrest
62039,50626,88463,2025-10-19,Surrender
62040,50628,88465,2026-06-30,Surrender
62041,50628,88466,2026-06-23,Arrest
62042,50628,88467,2026-06-30,Arrest
62043,50629,88468,2026-01-02,Arrest
62044,50630,88469,2026-01-26,Surrender
62045,50631,88470,2025-02-14,Arrest
62046,50632,88471,2024-02-14,Arrest
62047,50633,88474,2024-04-29,Surrender
62048,50634,88475,2025-08-15,Arrest
62049,50634,88476,2025-09-01,Arrest
62050,50634,88477,2025-10-03,Arrest
62051,50635,88478,2023-04-07,Arrest
62052,50636,88479,2023-03-08,Surrender
62053,50636,88480,2023-04-30,Arrest
62054,50637,88481,2023-09-07,Arrest
62055,50637,88482,2023-09-21,Arrest
62056,50638,88483,2025-01-23,Arrest
62057,50639,88484,2024-07-27,Arrest
62058,50639,88485,2024-07-30,Arrest
62059,50640,88490,2023-08-17,Surrender
62060,50641,88491,2025-03-04,Arrest
62061,50642,88492,2024-01-30,Arrest
62062,50642,88493,2024-01-29,Arrest
62063,50643,88494,2022-07-01,Arrest
62064,50645,88497,2022-10-08,Arrest
62065,50646,88498,2026-04-17,Arrest
62066,50646,88499,2026-03-06,Arrest
62067,50649,88502,2025-09-18,Arrest
62068,50649,88503,2025-08-20,Arrest
62069,50649,88504,2025-09-01,Arrest
62070,50650,88505,2023-05-03,Arrest
62071,50651,88507,2024-12-29,Surrender
62072,50652,88510,2024-11-29,Arrest
62073,50653,88511,2024-03-15,Arrest
62074,50654,88512,2022-08-23,Arrest
62075,50654,88513,2022-07-17,Arrest
62076,50656,88515,2022-10-25,Surrender
62077,50656,88516,2022-11-20,Arrest
62078,50657,88517,2025-09-10,Surrender
62079,50658,88519,2024-01-02,Arrest
62080,50659,88521,2023-10-30,Arrest
62081,50660,88522,2025-10-10,Arrest
62082,50661,88523,2024-07-22,Arrest
62083,50662,88524,2024-12-10,Arrest
62084,50664,88526,2022-05-19,Arrest
62085,50664,88527,2022-05-13,Arrest
62086,50665,88529,2023-10-20,Arrest
62087,50666,88530,2026-03-12,Arrest
62088,50667,88531,2025-12-26,Arrest
62089,50668,88532,2022-09-15,Surrender
62090,50668,88533,2022-10-20,Arrest
62091,50669,88534,2025-09-27,Surrender
62092,50669,88536,2025-12-11,Arrest
62093,50670,88537,2026-02-19,Arrest
62094,50670,88538,2026-02-20,Arrest
62095,50670,88539,2026-01-06,Arrest
62096,50671,88541,2025-12-07,Arrest
62097,50671,88542,2026-01-26,Arrest
62098,50673,88545,2026-05-20,Arrest
62099,50676,88549,2023-03-05,Arrest
62100,50678,88551,2024-01-24,Arrest
62101,50678,88552,2024-01-27,Arrest
62102,50678,88553,2024-01-12,Arrest
62103,50678,88554,2024-03-06,Arrest
62104,50679,88555,2025-01-15,Arrest
62105,50679,88556,2025-02-20,Arrest
62106,50680,88558,2023-11-16,Arrest
62107,50682,88560,2023-04-12,Arrest
62108,50682,88562,2023-03-28,Arrest
62109,50683,88563,2025-11-16,Arrest
62110,50684,88564,2025-05-24,Arrest
62111,50685,88566,2023-04-25,Arrest
62112,50686,88567,2026-06-14,Arrest
62113,50687,88568,2023-12-21,Arrest
62114,50688,88569,2023-11-26,Arrest
62115,50689,88570,2024-03-10,Arrest
62116,50689,88571,2024-01-23,Surrender
62117,50690,88572,2026-06-15,Arrest
62118,50690,88573,2026-06-26,Arrest
62119,50691,88575,2023-10-19,Arrest
62120,50692,88576,2022-07-31,Arrest
62121,50693,88577,2025-10-22,Arrest
62122,50695,88580,2022-05-07,Arrest
62123,50695,88581,2022-03-15,Arrest
62124,50695,88582,2022-05-29,Arrest
62125,50695,88583,2022-03-22,Surrender
62126,50696,88584,2025-07-11,Arrest
62127,50697,88586,2024-03-17,Surrender
62128,50697,88587,2024-04-17,Arrest
62129,50697,88588,2024-05-12,Arrest
62130,50698,88589,2022-05-02,Arrest
62131,50699,88590,2023-06-21,Arrest
62132,50700,88591,2025-07-29,Surrender
62133,50700,88592,2025-08-22,Arrest
62134,50701,88593,2025-06-10,Arrest
62135,50702,88594,2022-04-27,Arrest
62136,50703,88595,2022-07-02,Surrender
62137,50704,88597,2024-06-17,Arrest
62138,50705,88598,2022-10-23,Arrest
62139,50707,88603,2024-11-11,Arrest
62140,50707,88604,2024-11-12,Arrest
62141,50709,88606,2025-06-06,Arrest
62142,50710,88607,2024-03-09,Arrest
62143,50710,88608,2024-04-12,Arrest
62144,50713,88613,2025-09-11,Surrender
62145,50715,88617,2023-09-06,Arrest
62146,50716,88618,2024-09-22,Arrest
62147,50717,88619,2023-12-24,Arrest
62148,50717,88620,2023-11-15,Arrest
62149,50718,88622,2022-12-14,Arrest
62150,50719,88623,2023-12-09,Arrest
62151,50720,88627,2024-03-20,Arrest
62152,50720,88629,2024-04-04,Arrest
62153,50723,88634,2023-10-15,Arrest
62154,50724,88635,2024-11-26,Arrest
62155,50725,88636,2024-06-02,Arrest
62156,50726,88637,2022-03-09,Surrender
62157,50727,88638,2023-06-17,Arrest
62158,50728,88639,2025-12-04,Arrest
62159,50729,88640,2025-07-17,Arrest
62160,50729,88641,2025-07-11,Surrender
62161,50730,88642,2026-03-07,Arrest
62162,50730,88643,2026-04-12,Arrest
62163,50730,88644,2026-01-24,Arrest
62164,50731,88645,2023-05-27,Arrest
62165,50733,88647,2025-09-18,Arrest
62166,50733,88648,2025-11-24,Arrest
62167,50733,88649,2025-11-10,Arrest
62168,50734,88650,2026-04-09,Arrest
62169,50735,88651,2025-09-30,Surrender
62170,50735,88653,2025-09-21,Arrest
62171,50736,88654,2025-10-27,Arrest
62172,50738,88656,2024-03-18,Arrest
62173,50739,88657,2024-05-03,Arrest
62174,50739,88658,2024-06-03,Arrest
62175,50739,88659,2024-04-21,Arrest
62176,50740,88661,2025-03-31,Arrest
62177,50740,88662,2025-03-10,Arrest
62178,50741,88664,2024-10-04,Surrender
62179,50742,88665,2023-12-19,Arrest
62180,50742,88666,2023-11-02,Arrest
62181,50743,88667,2023-12-10,Arrest
62182,50744,88668,2024-11-03,Arrest
62183,50745,88669,2024-07-03,Surrender
62184,50747,88672,2026-06-30,Arrest
62185,50748,88674,2025-03-29,Arrest
62186,50749,88676,2022-12-29,Arrest
62187,50749,88677,2023-02-04,Arrest
62188,50750,88678,2025-01-04,Arrest
62189,50751,88679,2026-06-30,Arrest
62190,50752,88680,2025-05-23,Arrest
62191,50752,88681,2025-05-27,Surrender
62192,50752,88682,2025-05-31,Arrest
62193,50752,88683,2025-06-01,Arrest
62194,50753,88684,2025-11-24,Arrest
62195,50753,88685,2025-11-06,Surrender
62196,50754,88686,2025-01-23,Arrest
62197,50758,88690,2024-10-09,Arrest
62198,50759,88691,2024-02-11,Arrest
62199,50759,88692,2024-03-05,Surrender
62200,50760,88693,2025-03-03,Arrest
62201,50761,88695,2023-06-25,Arrest
62202,50761,88696,2023-07-29,Arrest
62203,50761,88697,2023-06-23,Arrest
62204,50762,88698,2022-12-24,Arrest
62205,50763,88699,2022-09-20,Surrender
62206,50764,88700,2023-09-11,Arrest
62207,50765,88702,2024-01-10,Surrender
62208,50766,88704,2026-01-07,Arrest
62209,50766,88705,2026-02-08,Arrest
62210,50768,88707,2023-01-02,Arrest
62211,50769,88709,2026-03-22,Arrest
62212,50770,88710,2025-08-06,Arrest
62213,50771,88712,2023-01-09,Arrest
62214,50772,88713,2026-06-30,Arrest
62215,50774,88715,2023-11-08,Arrest
62216,50774,88716,2023-08-26,Arrest
62217,50775,88717,2026-02-14,Surrender
62218,50776,88718,2023-06-28,Arrest
62219,50778,88720,2022-10-14,Arrest
62220,50778,88722,2022-11-05,Surrender
62221,50779,88723,2024-03-11,Arrest
62222,50779,88724,2024-04-23,Arrest
62223,50780,88725,2022-04-04,Arrest
62224,50782,88727,2024-10-06,Arrest
62225,50782,88728,2024-11-21,Arrest
62226,50783,88729,2023-01-27,Surrender
62227,50784,88731,2025-11-08,Arrest
62228,50785,88734,2023-01-21,Arrest
62229,50786,88736,2022-10-11,Arrest
62230,50787,88738,2023-12-27,Arrest
62231,50788,88739,2023-05-12,Arrest
62232,50789,88740,2022-09-16,Arrest
62233,50789,88741,2022-08-21,Arrest
62234,50790,88743,2024-01-18,Arrest
62235,50790,88744,2024-02-12,Arrest
62236,50790,88745,2024-01-12,Arrest
62237,50791,88748,2023-06-09,Arrest
62238,50793,88754,2024-02-13,Arrest
62239,50794,88755,2026-06-23,Arrest
62240,50794,88756,2026-06-30,Surrender
62241,50795,88757,2025-03-11,Arrest
62242,50795,88758,2025-03-10,Arrest
62243,50796,88759,2024-07-12,Arrest
62244,50797,88760,2025-06-30,Arrest
62245,50799,88762,2025-12-09,Arrest
62246,50799,88764,2025-11-09,Arrest
62247,50801,88766,2023-12-31,Arrest
62248,50802,88767,2024-07-11,Surrender
62249,50804,88769,2024-10-07,Arrest
62250,50805,88770,2024-05-28,Surrender
62251,50806,88771,2025-06-27,Arrest
62252,50807,88773,2025-11-10,Arrest
62253,50808,88776,2026-03-02,Arrest
62254,50809,88777,2025-10-18,Arrest
62255,50810,88778,2022-09-04,Arrest
62256,50811,88779,2023-10-16,Arrest
62257,50811,88781,2023-11-25,Arrest
62258,50812,88782,2025-07-27,Arrest
62259,50812,88783,2025-06-03,Arrest
62260,50813,88784,2025-07-05,Arrest
62261,50813,88785,2025-05-27,Arrest
62262,50813,88786,2025-05-31,Arrest
62263,50815,88788,2025-04-12,Arrest
62264,50816,88789,2025-07-06,Arrest
62265,50817,88790,2023-02-19,Arrest
62266,50817,88791,2023-03-02,Arrest
62267,50818,88792,2024-07-28,Arrest
62268,50818,88794,2024-07-06,Arrest
62269,50820,88796,2026-06-30,Arrest
62270,50820,88798,2026-06-30,Arrest
62271,50821,88799,2025-02-22,Arrest
62272,50823,88802,2025-01-11,Arrest
62273,50825,88806,2022-12-31,Arrest
62274,50825,88807,2022-11-27,Arrest
62275,50827,88809,2026-01-25,Arrest
62276,50827,88810,2026-01-25,Arrest
62277,50828,88811,2023-09-20,Surrender
62278,50829,88812,2022-10-17,Arrest
62279,50830,88813,2023-12-05,Surrender
62280,50830,88815,2024-01-07,Arrest
62281,50832,88817,2024-06-04,Arrest
62282,50833,88818,2024-10-17,Arrest
62283,50834,88819,2023-08-04,Arrest
62284,50835,88820,2023-09-30,Surrender
62285,50836,88821,2023-01-15,Arrest
62286,50836,88823,2023-01-13,Arrest
62287,50836,88824,2023-01-23,Arrest
62288,50837,88825,2024-02-27,Arrest
62289,50838,88826,2022-12-30,Arrest
62290,50839,88828,2022-02-12,Arrest
62291,50840,88830,2024-07-31,Arrest
62292,50843,88833,2025-02-21,Arrest
62293,50846,88836,2024-01-13,Surrender
62294,50847,88837,2025-04-28,Arrest
62295,50849,88839,2026-01-05,Arrest
62296,50851,88841,2022-10-03,Arrest
62297,50852,88842,2022-07-10,Arrest
62298,50852,88844,2022-05-19,Arrest
62299,50853,88846,2025-10-14,Arrest
62300,50853,88847,2025-12-23,Arrest
62301,50854,88848,2024-07-22,Arrest
62302,50855,88850,2025-03-28,Arrest
62303,50857,88853,2025-12-09,Arrest
62304,50858,88854,2023-06-20,Arrest
62305,50859,88855,2023-09-03,Arrest
62306,50860,88857,2026-01-25,Arrest
62307,50861,88858,2023-11-29,Arrest
62308,50862,88859,2026-02-15,Arrest
62309,50862,88860,2026-02-07,Arrest
62310,50863,88863,2023-09-29,Arrest
62311,50864,88864,2022-06-02,Arrest
62312,50865,88867,2026-02-09,Arrest
62313,50866,88868,2023-07-31,Arrest
62314,50868,88870,2022-11-27,Arrest
62315,50868,88871,2022-12-01,Arrest
62316,50873,88877,2025-10-23,Arrest
62317,50875,88880,2026-06-30,Arrest
62318,50875,88881,2026-06-30,Arrest
62319,50875,88882,2026-06-27,Arrest
62320,50876,88883,2023-05-23,Surrender
62321,50876,88884,2023-05-28,Surrender
62322,50878,88888,2024-04-26,Arrest
62323,50879,88889,2023-11-10,Surrender
62324,50880,88891,2023-03-15,Arrest
62325,50881,88894,2024-09-01,Arrest
62326,50882,88895,2025-07-20,Arrest
62327,50883,88896,2026-05-25,Arrest
62328,50884,88898,2023-02-11,Arrest
62329,50884,88899,2023-02-02,Arrest
62330,50886,88901,2023-04-18,Arrest
62331,50888,88904,2022-04-21,Arrest
62332,50889,88906,2026-01-07,Arrest
62333,50890,88907,2022-09-16,Arrest
62334,50890,88908,2022-10-29,Arrest
62335,50891,88909,2022-04-18,Arrest
62336,50892,88910,2025-09-17,Surrender
62337,50893,88911,2022-07-28,Arrest
62338,50894,88912,2024-09-10,Arrest
62339,50894,88913,2024-07-09,Arrest
62340,50895,88914,2024-11-18,Arrest
62341,50896,88915,2025-08-21,Arrest
62342,50896,88916,2025-08-02,Arrest
62343,50897,88917,2023-08-04,Arrest
62344,50897,88918,2023-09-09,Arrest
62345,50897,88919,2023-09-01,Surrender
62346,50897,88920,2023-07-22,Arrest
62347,50898,88923,2022-12-10,Arrest
62348,50899,88924,2023-06-29,Arrest
62349,50900,88926,2024-04-22,Surrender
62350,50901,88928,2022-07-23,Arrest
62351,50901,88930,2022-07-26,Arrest
62352,50903,88932,2024-03-09,Arrest
62353,50903,88933,2023-12-30,Arrest
62354,50903,88934,2024-02-19,Surrender
62355,50904,88935,2023-11-09,Arrest
62356,50905,88937,2023-04-21,Arrest
62357,50906,88938,2023-09-11,Arrest
62358,50907,88939,2022-03-30,Arrest
62359,50907,88940,2022-03-08,Arrest
62360,50908,88941,2022-10-27,Arrest
62361,50909,88942,2023-01-24,Arrest
62362,50910,88943,2022-07-18,Surrender
62363,50910,88944,2022-09-02,Arrest
62364,50911,88945,2026-02-03,Arrest
62365,50911,88946,2026-04-06,Arrest
62366,50912,88947,2023-04-01,Arrest
62367,50913,88948,2026-01-31,Surrender
62368,50913,88949,2025-12-31,Arrest
62369,50916,88952,2024-10-20,Surrender
62370,50917,88953,2025-01-12,Arrest
62371,50917,88954,2025-01-21,Arrest
62372,50917,88955,2024-12-23,Arrest
62373,50918,88957,2025-08-24,Arrest
62374,50920,88959,2026-06-22,Arrest
62375,50920,88960,2026-06-30,Arrest
62376,50921,88961,2024-12-19,Arrest
62377,50924,88965,2024-04-08,Arrest
62378,50924,88967,2024-05-15,Surrender
62379,50925,88968,2024-02-09,Arrest
62380,50926,88969,2025-10-27,Arrest
62381,50926,88970,2025-11-02,Arrest
62382,50926,88971,2025-09-26,Arrest
62383,50927,88972,2024-04-08,Arrest
62384,50927,88973,2024-03-15,Arrest
62385,50928,88974,2023-08-07,Arrest
62386,50929,88977,2022-07-22,Arrest
62387,50930,88978,2026-01-02,Arrest
62388,50931,88981,2026-01-14,Surrender
62389,50931,88982,2026-01-13,Arrest
62390,50932,88983,2022-10-26,Arrest
62391,50934,88985,2024-11-07,Arrest
62392,50935,88986,2025-01-14,Arrest
62393,50935,88987,2025-01-25,Arrest
62394,50936,88988,2023-03-28,Surrender
62395,50936,88989,2023-03-31,Surrender
62396,50937,88991,2025-08-29,Arrest
62397,50937,88992,2025-07-06,Arrest
62398,50937,88993,2025-07-05,Arrest
62399,50938,88994,2023-04-02,Surrender
62400,50939,88995,2025-09-25,Arrest
62401,50939,88996,2025-09-10,Arrest
62402,50940,88997,2023-12-02,Arrest
62403,50941,88998,2024-10-22,Arrest
62404,50941,88999,2024-12-13,Arrest
62405,50942,89000,2022-03-02,Surrender
62406,50944,89002,2025-07-26,Arrest
62407,50944,89003,2025-06-22,Arrest
62408,50944,89004,2025-07-02,Surrender
62409,50945,89005,2026-06-30,Surrender
62410,50945,89006,2026-06-30,Arrest
62411,50945,89007,2026-06-30,Arrest
62412,50946,89008,2025-09-28,Arrest
62413,50946,89009,2025-07-17,Arrest
62414,50947,89010,2023-02-02,Arrest
62415,50948,89011,2022-03-27,Arrest
62416,50948,89014,2022-03-12,Arrest
62417,50949,89016,2024-05-29,Surrender
62418,50950,89018,2025-04-29,Surrender
62419,50950,89019,2025-04-07,Arrest
62420,50951,89020,2022-04-18,Arrest
62421,50952,89021,2024-12-13,Arrest
62422,50953,89023,2022-06-06,Arrest
62423,50954,89024,2023-11-29,Arrest
62424,50954,89026,2024-01-15,Arrest
62425,50954,89027,2024-01-13,Surrender
62426,50955,89028,2022-02-05,Arrest
62427,50955,89029,2022-04-22,Surrender
62428,50956,89030,2024-08-31,Arrest
62429,50956,89031,2024-07-09,Arrest
62430,50956,89032,2024-07-12,Arrest
62431,50956,89033,2024-09-01,Arrest
62432,50958,89036,2022-07-16,Surrender
62433,50959,89038,2026-05-13,Arrest
62434,50959,89039,2026-03-30,Arrest
62435,50960,89040,2025-09-02,Surrender
62436,50960,89041,2025-08-20,Arrest
62437,50962,89044,2023-08-06,Arrest
62438,50962,89045,2023-09-21,Arrest
62439,50963,89046,2023-03-19,Arrest
62440,50964,89047,2025-03-29,Arrest
62441,50964,89049,2025-02-12,Arrest
62442,50965,89050,2026-04-06,Arrest
62443,50965,89052,2026-04-12,Arrest
62444,50966,89055,2025-07-14,Arrest
62445,50967,89056,2023-01-05,Surrender
62446,50967,89057,2022-12-23,Arrest
62447,50969,89060,2025-07-29,Surrender
62448,50970,89062,2022-09-18,Arrest
62449,50971,89063,2025-11-06,Arrest
62450,50973,89065,2025-06-19,Arrest
62451,50974,89066,2024-05-07,Arrest
62452,50975,89067,2023-03-26,Surrender
62453,50976,89070,2025-08-08,Arrest
62454,50976,89071,2025-07-10,Surrender
62455,50977,89072,2023-11-07,Arrest
62456,50980,89075,2026-06-24,Arrest
62457,50980,89076,2026-05-20,Arrest
62458,50980,89077,2026-06-11,Surrender
62459,50980,89078,2026-06-30,Arrest
62460,50981,89079,2023-03-03,Arrest
62461,50982,89081,2025-08-18,Arrest
62462,50984,89085,2022-09-25,Arrest
62463,50984,89087,2022-09-08,Surrender
62464,50986,89090,2024-12-05,Arrest
62465,50986,89091,2024-11-02,Arrest
