"gravity_level","days_since_latest","station_case_volume","crime_type_volume","accused_count","repeat_accused_count","arrest_count","arrest_rate_percent","risk_class_id"
"2","1275","1059","8901","1","0","0","0","0"
"5","113","1035","4897","1","0","1","100","2"
"4","1568","1037","5916","1","1","1","100","1"
"3","1110","1013","7018","1","0","1","100","0"
"4","589","1070","5916","1","0","1","100","2"
"3","694","971","7187","2","1","2","100","1"
"2","1056","987","8965","1","1","1","100","0"
"3","1338","986","7161","1","0","1","100","0"
"4","836","985","5916","4","1","4","100","2"
"3","645","1017","7018","1","1","0","0","1"
"4","188","987","5916","2","1","2","100","2"
"2","491","985","8790","1","0","1","100","0"
"4","1219","1027","5816","3","2","2","67","2"
"2","1131","988","8790","1","0","1","100","0"
"5","565","985","5062","4","1","3","75","2"
"3","559","992","7042","3","1","3","100","1"
"2","130","992","8965","1","0","0","0","0"
"3","1483","990","7018","1","1","0","0","1"
"2","420","967","8901","1","1","0","0","0"
"3","1114","960","7115","2","1","2","100","1"
"3","264","1016","7018","1","1","1","100","1"
"4","725","935","5916","4","3","3","75","2"
"3","362","986","7187","1","0","1","100","0"
"2","1580","1035","8790","3","0","3","100","0"
"3","287","983","7161","3","2","2","67","2"
"5","1037","1005","4897","1","1","1","100","2"
"5","563","972","5062","2","0","2","100","2"
"4","1033","1004","5932","3","1","3","100","2"
"2","603","1095","8965","3","0","2","67","0"
"3","1140","1016","7018","1","0","1","100","0"
"2","1359","1023","8790","1","0","1","100","0"
"3","437","1019","7018","1","1","1","100","1"
"2","1065","1027","8790","2","1","2","100","0"
"3","1305","999","7018","1","1","1","100","0"
"3","699","969","7187","1","1","1","100","0"
"2","826","1020","8965","1","1","1","100","0"
"2","1431","1040","8790","1","1","1","100","0"
"3","549","1016","7161","1","1","0","0","1"
"5","526","935","5062","3","3","3","100","2"
"2","891","1070","8901","2","0","2","100","0"
"4","766","969","5932","2","1","0","0","2"
"2","811","972","8790","1","0","0","0","0"
"5","796","972","5051","2","2","2","100","2"
"3","932","965","7161","1","1","0","0","1"
"3","1479","1095","7042","3","2","1","33","2"
"2","95","986","8901","1","0","1","100","0"
"3","169","983","7187","3","1","3","100","1"
"3","174","1043","7187","2","0","2","100","1"
"2","1458","1009","8790","2","0","1","50","0"
"5","1315","1027","5051","1","0","1","100","2"
"2","1289","1067","8901","1","1","0","0","0"
"2","1494","948","8965","2","2","1","50","0"
"3","1076","1032","7187","2","2","1","50","2"
"4","384","1013","5932","2","1","2","100","2"
"2","1301","1067","8790","1","0","0","0","0"
"5","914","1000","5147","1","0","1","100","2"
"3","276","999","7187","2","2","2","100","1"
"3","665","1023","7042","2","2","2","100","1"
"2","754","943","8901","1","1","1","100","0"
"5","101","967","5147","1","1","1","100","2"
"4","1068","1023","5816","3","2","2","67","2"
"3","318","969","7115","1","0","1","100","0"
"3","755","1047","7161","3","1","2","67","1"
"5","907","986","5051","1","0","1","100","2"
"3","281","1023","7042","3","2","3","100","2"
"3","601","1020","7018","1","0","1","100","0"
"5","827","1001","4897","1","0","1","100","2"
"2","1083","1070","8901","1","0","1","100","0"
"5","187","975","5051","4","1","4","100","2"
"5","465","1023","5051","3","2","2","67","2"
"2","350","1037","8965","1","0","1","100","0"
"5","614","1010","5051","1","1","1","100","2"
"3","424","972","7161","2","1","2","100","1"
"4","500","1059","5916","1","1","1","100","2"
"2","527","967","8901","2","2","2","100","0"
"3","1346","1085","7042","4","2","1","25","2"
"2","561","1059","8901","1","0","0","0","0"
"2","1387","1008","8965","1","0","0","0","0"
"4","298","985","5916","3","2","3","100","2"
"4","1517","1000","5932","3","2","3","100","2"
"2","611","1030","8901","4","1","3","75","1"
"2","74","1032","8901","3","2","3","100","1"
"3","1171","987","7042","2","1","2","100","1"
"3","1344","1010","7018","1","0","1","100","0"
"3","1492","1020","7018","1","1","1","100","1"
"4","1358","956","5932","3","1","1","33","2"
"5","1428","994","5062","2","1","1","50","2"
"3","1044","1016","7187","1","1","1","100","1"
"2","1582","941","8965","1","1","1","100","0"
"2","1475","1000","8790","1","1","1","100","0"
"3","1116","1042","7018","1","0","1","100","0"
"5","919","1016","5147","2","0","2","100","2"
"3","883","1002","7042","4","2","1","25","2"
"5","588","940","5051","1","0","1","100","2"
"3","454","1000","7161","2","2","1","50","2"
"3","1216","964","7018","1","1","1","100","0"
"3","1288","1095","7042","3","2","3","100","2"
"2","301","972","8790","3","2","1","33","1"
"4","1250","1013","5916","4","1","3","75","2"
"4","1066","972","5816","1","1","0","0","2"
"5","476","1047","4897","2","0","2","100","2"
"5","276","948","5147","1","0","0","0","2"
"2","486","975","8965","2","2","1","50","0"
"3","371","983","7115","2","2","2","100","1"
"3","534","1067","7187","1","1","0","0","1"
"3","275","984","7018","1","0","1","100","0"
"5","778","1017","4897","2","2","1","50","2"
"2","1583","967","8790","2","2","1","50","0"
"5","229","1019","5147","4","1","2","50","2"
"3","770","976","7115","1","0","1","100","0"
"2","468","1000","8790","1","0","1","100","0"
"2","1135","1027","8790","2","1","1","50","0"
"4","1615","990","5916","3","2","3","100","2"
"5","657","1030","4897","1","0","0","0","2"
"3","1412","951","7161","2","2","1","50","1"
"5","370","1017","5147","1","0","1","100","2"
"2","53","988","8790","2","0","2","100","0"
"4","260","1023","5916","1","1","1","100","2"
"4","1380","1032","5932","2","2","2","100","2"
"4","962","992","5816","1","0","1","100","1"
"3","137","983","7161","1","1","1","100","1"
"3","1149","1027","7187","2","1","2","100","1"
"5","1177","1002","5062","1","0","1","100","2"
"4","156","986","5916","3","1","2","67","2"
"2","1076","975","8901","2","0","1","50","0"
"3","1483","985","7115","4","3","2","50","2"
"5","980","985","5147","1","0","1","100","2"
"2","1464","1030","8790","3","2","3","100","1"
"2","772","1042","8965","2","2","2","100","1"
"4","409","1001","5816","1","1","1","100","2"
"2","463","1027","8901","1","1","0","0","0"
"4","461","1007","5916","2","1","2","100","2"
"3","259","1034","7115","2","1","1","50","1"
"3","1638","951","7042","1","1","1","100","0"
"3","44","983","7187","1","0","0","0","0"
"3","1216","1005","7115","3","1","2","67","1"
"3","800","940","7187","3","2","3","100","1"
"3","467","1008","7161","1","1","1","100","1"
"3","975","1047","7018","2","1","1","50","1"
"2","716","972","8901","4","1","4","100","0"
"4","910","975","5916","1","1","1","100","1"
"3","401","1017","7042","2","1","2","100","1"
"3","311","994","7187","2","1","1","50","1"
"5","654","980","5051","1","0","1","100","2"
"3","1258","1095","7042","1","0","0","0","1"
"4","1182","949","5816","1","1","1","100","1"
"3","1114","1059","7161","1","0","1","100","0"
"2","1622","956","8965","1","0","1","100","0"
"4","167","973","5916","1","1","1","100","1"
"3","439","1007","7187","2","1","2","100","1"
"3","1588","983","7042","1","1","1","100","0"
"4","83","1016","5932","3","1","3","100","2"
"3","1553","1008","7115","4","2","4","100","1"
"2","540","1027","8965","2","1","2","100","0"
"4","212","1005","5932","1","1","1","100","2"
"3","510","967","7161","2","0","1","50","0"
"5","1233","992","5147","1","1","1","100","2"
"3","810","992","7161","1","1","1","100","1"
"5","174","972","5062","3","1","2","67","2"
"5","976","1047","5051","2","2","1","50","2"
"3","219","1097","7115","1","1","1","100","1"
"2","1220","985","8965","2","0","1","50","0"
"4","1258","1037","5816","2","0","1","50","1"
"4","1135","972","5816","2","2","2","100","2"
"3","1227","1020","7018","2","0","1","50","0"
"3","1337","1016","7187","1","0","0","0","1"
"2","922","938","8901","1","1","1","100","0"
"5","1417","999","4897","2","1","2","100","2"
"3","54","1005","7161","2","2","2","100","2"
"5","1346","1023","5051","2","2","1","50","2"
"4","1440","1042","5916","1","0","1","100","1"
"2","1072","982","8790","3","1","3","100","0"
"3","1218","1035","7018","4","1","4","100","1"
"3","183","1059","7187","1","0","1","100","1"
"3","1400","1005","7042","3","2","1","33","1"
"2","408","1067","8965","2","1","1","50","1"
"3","1512","1005","7042","2","0","2","100","0"
"4","215","976","5916","3","3","2","67","2"
"2","44","1000","8790","2","1","2","100","0"
"3","186","995","7115","1","1","1","100","1"
"3","466","990","7018","3","3","1","33","2"
"4","554","1067","5816","2","2","1","50","2"
"2","739","999","8901","1","0","0","0","0"
"5","557","985","4897","2","1","1","50","2"
"5","1529","1047","5051","3","1","2","67","2"
"4","831","938","5932","1","1","0","0","1"
"5","371","999","5051","2","1","1","50","2"
"5","1549","983","5147","2","1","1","50","2"
"3","819","985","7115","1","1","1","100","1"
"5","1036","1005","4897","2","1","0","0","2"
"3","1389","1008","7161","1","0","0","0","0"
"4","1638","992","5932","1","1","0","0","1"
"2","706","1027","8790","1","1","0","0","0"
"2","193","994","8901","4","2","2","50","1"
"4","228","985","5932","2","2","2","100","2"
"2","213","1097","8901","1","0","1","100","0"
"3","832","986","7187","1","1","0","0","1"
"5","516","1097","5051","1","1","0","0","2"
"4","86","1009","5916","1","1","0","0","2"
"3","1313","935","7187","1","0","1","100","0"
"5","1133","990","5051","2","2","1","50","2"
"4","1130","968","5816","2","1","2","100","1"
"4","975","1023","5816","2","2","0","0","2"
"5","570","1002","5051","2","2","1","50","2"
"4","332","1020","5916","2","1","2","100","2"
"3","875","1010","7161","1","1","0","0","1"
"3","734","1024","7042","1","0","1","100","0"
"3","1233","1009","7161","2","1","2","100","1"
"2","173","1010","8901","3","2","3","100","1"
"2","723","985","8965","2","1","2","100","0"
"3","276","943","7187","1","0","0","0","0"
"2","634","1048","8901","1","0","0","0","0"
"2","337","1024","8965","1","1","0","0","0"
"4","1147","988","5932","1","1","1","100","1"
"2","1254","1017","8965","2","2","0","0","1"
"3","74","965","7115","1","1","1","100","1"
"3","534","964","7115","4","2","4","100","2"
"5","578","987","5147","1","1","0","0","2"
"5","593","1016","5147","1","1","1","100","2"
"4","1348","997","5816","2","0","2","100","1"
"5","1612","1010","5147","1","1","1","100","2"
"5","1067","1005","5062","4","3","4","100","2"
"4","1526","1032","5916","4","1","3","75","2"
"2","1486","1010","8790","2","1","0","0","0"
"2","659","972","8790","1","1","0","0","0"
"2","890","969","8901","2","1","2","100","0"
"4","1531","995","5932","2","0","2","100","1"
"4","140","981","5916","3","2","2","67","2"
"3","1425","1042","7042","3","1","2","67","1"
"5","1509","1016","5147","1","1","1","100","2"
"3","1020","987","7042","1","1","1","100","1"
"2","1608","1047","8790","3","2","1","33","1"
"2","1489","964","8901","2","1","2","100","0"
"5","596","964","5147","1","1","1","100","2"
"2","1062","1059","8901","1","1","1","100","0"
"3","1137","985","7115","1","1","1","100","0"
"5","1407","1010","5051","1","1","0","0","2"
"4","1302","995","5932","2","1","1","50","2"
"3","1301","988","7018","1","0","1","100","0"
"5","822","1048","5062","3","1","3","100","2"
"5","1539","1001","5147","1","1","1","100","2"
"5","1277","985","5051","1","1","1","100","2"
"3","830","1017","7042","1","1","1","100","1"
"5","970","1024","5051","3","1","3","100","2"
"4","749","976","5816","1","0","0","0","1"
"5","1121","985","5062","3","2","2","67","2"
"5","567","975","5062","1","1","1","100","2"
"3","1407","1009","7161","2","1","1","50","1"
"4","791","994","5916","1","0","1","100","1"
"4","1143","1027","5916","3","1","2","67","2"
"3","78","1059","7187","1","0","0","0","1"
"5","252","983","5051","2","1","2","100","2"
"4","194","1067","5816","2","1","2","100","2"
"3","631","1000","7018","3","2","3","100","1"
"3","99","1027","7161","2","1","0","0","1"
"3","1526","1059","7018","2","1","1","50","1"
"3","1454","1004","7161","1","1","1","100","0"
"4","534","971","5816","1","0","1","100","1"
"4","672","938","5816","4","2","3","75","2"
"2","327","1008","8901","2","1","0","0","1"
"4","140","1000","5932","1","1","1","100","2"
"5","1197","1023","5051","3","2","2","67","2"
"4","39","1004","5816","1","1","1","100","1"
"5","117","1002","5051","1","1","1","100","2"
"3","1320","1035","7187","1","0","1","100","0"
"2","264","1032","8901","1","0","0","0","0"
"4","1123","985","5816","1","1","1","100","1"
"3","749","1020","7042","3","0","2","67","1"
"5","1474","1067","5062","1","1","0","0","2"
"5","799","982","4897","1","0","1","100","2"
"4","1537","1070","5932","3","1","3","100","2"
"3","758","1002","7161","3","3","3","100","2"
"3","1160","1017","7161","1","1","1","100","1"
"5","1450","1048","5062","1","1","1","100","2"
"3","517","1010","7042","1","1","1","100","1"
"2","118","1037","8901","1","1","1","100","0"
"5","614","995","5147","2","2","2","100","2"
"3","495","973","7018","2","0","1","50","0"
"5","8","1070","5051","1","1","1","100","2"
"2","179","1008","8790","1","0","1","100","0"
"2","714","985","8965","1","1","1","100","0"
"5","949","1005","5147","2","1","2","100","2"
"4","182","1048","5816","1","0","1","100","2"
"4","596","973","5932","3","1","3","100","2"
"4","1207","1040","5932","2","0","2","100","1"
"4","782","972","5816","2","2","1","50","2"
"2","735","1008","8901","3","2","3","100","1"
"2","270","980","8790","2","2","1","50","1"
"3","93","1070","7187","1","1","1","100","1"
"3","1590","1008","7115","1","1","1","100","1"
"3","1034","1023","7018","3","2","2","67","1"
"2","547","1000","8965","2","2","2","100","1"
"5","624","1001","5051","2","1","1","50","2"
"2","1355","1034","8901","2","1","1","50","0"
"4","694","1000","5932","1","0","1","100","1"
"5","1128","995","5147","2","1","1","50","2"
"5","672","935","5147","3","2","2","67","2"
"3","1468","987","7018","3","0","2","67","1"
"3","106","1002","7187","2","2","0","0","2"
"2","1044","1027","8790","4","3","3","75","2"
"2","1583","989","8965","1","1","0","0","0"
"3","1481","987","7018","1","0","1","100","0"
"3","362","964","7187","2","0","1","50","1"
"5","571","1002","4897","1","0","1","100","2"
"2","868","986","8965","2","0","2","100","0"
"2","348","1024","8901","4","2","2","50","1"
"3","860","1085","7187","1","0","1","100","1"
"5","1036","1004","5147","2","1","1","50","2"
"2","798","1023","8901","2","0","1","50","0"
"4","1342","981","5932","1","1","1","100","1"
"5","884","1048","5051","3","2","3","100","2"
"5","553","1032","5062","1","1","1","100","2"
"4","1631","1027","5816","2","1","2","100","2"
"3","1134","985","7042","1","1","1","100","0"
"5","585","1070","5147","2","1","1","50","2"
"3","388","980","7115","2","1","2","100","1"
"4","1594","1067","5932","3","3","2","67","2"
"3","893","991","7042","2","1","2","100","1"
"4","156","1002","5916","2","1","1","50","2"
"5","865","971","5051","2","0","2","100","2"
"3","162","971","7042","2","1","1","50","1"
"5","844","985","5062","2","1","2","100","2"
"3","235","972","7018","3","2","2","67","1"
"4","124","997","5816","4","1","4","100","2"
"2","1200","1024","8965","1","0","1","100","0"
"3","49","1070","7161","3","0","3","100","1"
"2","1638","1004","8901","1","1","1","100","0"
"5","593","1067","5147","2","1","2","100","2"
"5","505","986","5062","3","2","2","67","2"
"3","678","1020","7187","1","0","0","0","1"
"3","1332","1040","7042","1","0","1","100","0"
"3","1352","1030","7187","2","2","1","50","2"
"3","1624","943","7161","1","1","1","100","0"
"3","1211","988","7187","1","0","1","100","0"
"3","102","995","7187","2","2","2","100","1"
"3","1621","973","7115","2","0","1","50","0"
"2","996","999","8965","1","1","0","0","0"
"5","1030","969","5147","2","2","1","50","2"
"3","1284","1043","7115","2","2","2","100","2"
"3","275","991","7187","2","2","2","100","1"
"2","388","969","8901","1","0","0","0","0"
"5","270","990","5051","1","1","1","100","2"
"5","567","986","4897","2","2","1","50","2"
"3","338","973","7042","1","1","0","0","1"
"2","769","985","8965","2","1","1","50","0"
"3","519","973","7187","2","0","2","100","0"
"5","596","1019","5062","1","1","1","100","2"
"5","319","1005","5147","1","1","1","100","2"
"2","880","981","8901","3","2","3","100","0"
"3","1472","1001","7115","1","0","1","100","0"
"3","1383","967","7161","4","3","2","50","2"
"3","1615","1013","7187","3","1","1","33","1"
"2","234","992","8965","2","1","1","50","0"
"5","1345","1085","4897","1","0","1","100","2"
"3","1551","988","7187","1","1","1","100","0"
"5","1351","948","4897","1","0","1","100","2"
"3","176","1016","7115","2","2","1","50","2"
"2","412","976","8965","1","1","1","100","0"
"3","879","1000","7042","1","1","1","100","1"
"5","225","1027","5147","2","0","1","50","2"
